|word_ru|word_uz|topic_index|topic_ru|chapter_index|chapter_ru|part_index|part_ru
8436|датироваться|sana bilan belgilanmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8437|действовать (поступать)|harakat qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8438|делать|qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8439|делать заключение|xulosa qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8440|делать прививки|emlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8441|делить (матем.)|bo‘lmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8442|добавлять|qo‘shmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8443|доверять|ishonmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8444|доказывать|isbotlamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8445|докладывать|maʼruza qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8446|доносить (сделать донос)|chaqimchilik qilmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8447|достигать (напр. ~ полюса)|etib bormoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8448|достигать (результата)|erishmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8449|драться (в драке)|mushtlashmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8450|дрессировать|hayvonlarni o‘rgatmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8451|дрожать|titramoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8452|думать|o‘ylamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8453|дуть|puflamoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8454|дышать|nafas olmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8455|ехать|ketmoq|252|Глаголы А-Е 1|28|основные глаголы / 550 слов|9|РАЗНОЕ
8456|жаловаться|shikoyat qilmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8457|ждать|kutmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8458|желать|istamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8459|жениться|uylanmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8460|жечь, сжигать|yondirmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8461|жить (проживать)|yashamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8462|жить (существовать)|yashamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8463|завидовать|havas qilmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8464|зависеть (от ...)|bog‘liq bo‘lmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8465|заворачивать (в бумагу)|o‘ramoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8466|завтракать|nonushta qilmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8467|задуматься|o‘ylanmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8468|зажечь (костёр, камин)|yondirmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8469|заказывать (в ресторане)|buyurtma bermoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8470|заканчивать|tugatmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8471|закрывать|yopmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8472|замечать (увидеть)|ko‘rib qolmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8473|замолчать|jimib qolmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8474|занимать (деньги)|qarz olmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8475|записывать|yozib olmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8476|запомнить|eslab qolmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8477|запрещать|taqiqlamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8478|запускать (начинать)|boshlamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8479|заразить (~ гриппом)|yuqtirmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8480|заразиться чем-л.|yuqtirib olmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8481|заряжать (оружие)|o‘qlamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8482|заслуживать|loyiq bo‘lmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8483|защищать (страну)|himoya qilmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8484|защищаться|himoyalanmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8485|звать (на помощь и т.п.)|chaqirmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8486|знакомить (кого-л. с кем-л.)|tanishtirmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8487|знакомиться (с кем-л.)|tanishmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8488|знать (кого-л.)|tanimoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8489|знать (что-л.)|bilmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8490|значить|anglatmoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8491|играть (в игру)|o‘ynamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
8492|играть (об актёре)|o‘ynamoq|253|Глаголы Ж-М|28|основные глаголы / 550 слов|9|РАЗНОЕ
