4057|der Assistent, -en|asɪsˈtɛnt|der|assistant|Sie sucht nach einem persönlichen Assistenten mit guten organisatorischen Fähigkeiten.|She is looking for a personal assistant with good organizational skills.|||||||||16.3128583469249 | 0.839654943676941
4058|die Differenzierung, -en|dɪfəʁɛnˈt͡siːʁʊŋ|die|differentiation|Differenzierung der Produkte ist ein wesentlicher Bestandteil für die Zukunft des Unternehmens.|Differentiation of the products is an essential component for the future of the company.|||||||||16.3128583469249 | 0.784794752276775
4059|drastisch|ˈdʁastɪʃ|adj|drastic|Die Käufer dieser Aktie müssen drastische Verluste hinnehmen.|The buyers of this stock have to accept drastic losses.|||||||||16.3128583469249 | 0.88386726588722
4060|gleichmäßig|ˈɡlaɪ̯çˌmɛːsɪç|adj|regular, even|Wenn du Angst hast, versuche gleichmäßig zu atmen.|If you’re afraid, try to breathe evenly.|||||||||16.3128583469249 | 0.88575305516682
4061|hinnehmen, nimmt hin, nahm hin, hat hingenommen|ˈhɪnˌneːmən|verb|to accept|Du kannst mich nicht vom Gegenteil überzeugen und musst meine Entscheidung hinnehmen.|You can’t convince me otherwise and you have to accept my decision.|||||||||16.3128583469249 | 0.890634763902016
4062|Mexiko|ˈmɛksikoː|das|Mexico|Mexiko und die USA teilen sich eine Grenze.|Mexico and the USA share a border.|||||||||16.3128583469249 | 0.857629450045276
4063|die Moderne|moˈdɛʁnə|die|modern age, modernism|Das Bauhaus ist ein Beispiel der klassischen Moderne in Kunst und Architektur.|The Bauhaus is an example of classical modernism in art and architecture.|||||||||16.3128583469249 | 0.802701263300134
4064|molekular|molekuˈlaːɐ̯|adj|molecular|Molekulare Vorgänge beziehen sich auf sehr kleine Teilchen.|Molecular processes refer to very small particles.|||||||||16.3128583469249 | 0.743332770708256
4065|die Nachbarschaft, -en|ˈnaxbaːɐ̯ʃaft|die|neighborhood|Wir wohnen in einer guten Nachbarschaft, in der man sich gegenseitig hilft.|We live in a good neighborhood where people help each other.|||||||||16.3128583469249 | 0.885650824449935
4066|der Siedepunkt, -e|ˈziːdəˌpʊŋkt|der|boiling point|Der Siedepunkt von Wasser liegt bei einer Temperatur von 100°C.|The boiling point of water is at 100°C.|||||||||16.3128583469249 | 0.464794101538717
4067|stationär|ʃtat͡si̯oˈnɛːɐ̯|adj|inpatient, fixed, stationary|Ich werde stationär im Krankenhaus behandelt und darf noch nicht nach Hause gehen.|I’m being treated as an inpatient in the hospital and I’m not allowed to go home yet.|||||||||16.3128583469249 | 0.740242545021441
4068|Taliban|ˌtaliˈbaːn|die (pl)|Taliban|Die Taliban kämpfen für ihre Überzeugungen mit Gewalt.|The Taliban fight for their convictions by force.|||||||||16.3128583469249 | 0.660613504306341
4069|brutal|bʁuˈtaːl|adj|brutal|Weil Maik schnell andere Menschen schlägt, gilt er als brutal.|Because Maik quickly beats other people, he is considered brutal.|||||||||16.2635747869644 | 0.899190281679573
4070|ehrenamtlich|ˈeːʁənˌʔamtlɪç|adj|honorary, voluntary|Ich arbeite ehrenamtlich im Krankenhaus, weil es mir wichtiger ist, zu helfen, als Geld zu bekommen.|I work as a volunteer in the hospital because it’s more important to help than to get money.|||||||||16.2635747869644 | 0.786358764907546
4071|großzügig|ˈɡʁoːsˌt͡syːɡɪç|adj|generous|Danke für das großzügige Geschenk.|Thank you for the generous present.|||||||||16.2635747869644 | 0.88875910992482
4072|die Redaktion, -en|ʁedakˈt͡si̯oːn|die|editorial work, editorial staff|Ich arbeite bei der Redaktion einer Zeitung.|I work at the editorial department of a newspaper.|||||||||16.2635747869644 | 0.881263346095738
4073|der Schweiß, -e|ʃvaɪ̯s|der|sweat|Es ist so heiß, der Schweiß läuft mir den Nacken herunter.|It’s so hot, the sweat is running down my neck.|||||||||16.2635747869644 | 0.850896397459808
4074|der Spruch, -̈e|ʃpʁʊx|der|saying, slogan|Auf der Karte zu meinem Geburtstag steht ein schöner Spruch.|There’s a nice saying on my birthday card.|||||||||16.2635747869644 | 0.893448731119281
4075|strikt|ʃtʁɪkt|adj|strict|Das Unternehmen hat strikte Regeln zur Verteilung der Aufgaben.|The company has strict rules for the distribution of tasks.|||||||||16.2635747869644 | 0.894914443809355
4076|die Befragung, -en|bəˈfʁaːɡʊŋ|die|questioning, survey, interview|Die Polizei führt eine Befragung von verdächtigen Personen durch.|The police are questioning suspects.|||||||||16.2142912270039 | 0.737345518674642
4077|Einzige|ˈaɪ̯nt͡sɪɡə|der, die|only one|Mark sagt, ich bin die Einzige für ihn und es gibt keine anderen Frauen in seinem Leben.|Mark says I’m the only one for him and there are no other women in his life.|||||||||16.2142912270039 | 0.859044245851414
4078|die Eizelle, -n|ˈaɪ̯ˌt͡sɛlə|die|ovum, egg cell|Etwa am vierzehnten Tag der Periode ist die Eizelle reif.|On about the 14th day of the period, the egg is ripe.|||||||||16.2142912270039 | 0.611513176613287
4079|fit|fɪt|adj|fit|Ich hoffe, du bist fit, wir werden heute lange laufen.|I hope you’re fit, we’re going to be running for a long time today.|||||||||16.2142912270039 | 0.867631583509691
4080|die Flüchtlingspolitik|ˈflʏçtlɪŋspoliˌtɪk|die|refugee policy|Die Flüchtlingspolitik in Europa führt zu großem Streit zwischen den Ländern.|The refugee policy in Europe leads to great disputes among the countries.|||||||||16.2142912270039 | 0.64973946017376
4081|der Haufen, -|ˈhaʊ̯fn̩|der|heap, pile, load|In meinem Zimmer liegt ein großer Haufen mit Sachen, den ich aufräumen muss.|There’s a big pile of stuff in my room that I have to clean up.|||||||||16.2142912270039 | 0.869993785528997
4082|die Infektion, -en|ɪnfɛkˈt͡si̯oːn|die|infection|Sie untersuchen ihr Blut auf Anzeichen einer Infektion.|They’re checking her blood for signs of infection.|||||||||16.2142912270039 | 0.682668020566406
4083|der Keks, -|keːks|der|cookie|Ich esse lieber Kekse statt Kuchen.|I prefer eating cookies to cake.|||||||||16.2142912270039 | 0.488296379605973
4084|die Sorte, -n|ˈzɔʁtə|die|kind, variety|Ich bringe nachher Eis mit, welche Sorte möchtest du?|I’ll bring ice cream afterwards; what kind would you like?|||||||||16.2142912270039 | 0.887891611352203
4085|zueinander|t͡suʔaɪ̯ˈnandɐ|adv|(to) one another|Mein Kleid und meine Schuhe müssen zueinander passen.|My dress and my shoes have to match one another.|||||||||16.2142912270039 | 0.86401191243938
4086|der Container, -|ˌkɔnˈteːnɐ|der|container|Vor unserem Haus steht ein Container, in den wir alles schmeißen, was wir nicht mehr brauchen.|In front of our house is a container into which we throw everything we no longer need.|||||||||16.1650076670434 | 0.489445500310696
4087|gelassen|ɡəˈlasn̩|adj|calm, composed|Obwohl Henry nervös ist, wirkt er sehr gelassen.|Although Henry is nervous, he seems very calm.|||||||||16.1650076670434 | 0.922267199537035
4088|live|laɪ̯f|adj|live|Das Spiel wird live im Fernsehen gezeigt.|The game will be shown live on TV.|||||||||16.1650076670434 | 0.859818474571263
4089|die Mutation, -en|mutaˈt͡si̯oːn|die|mutation|Eine dauerhafte Veränderung in der DNA wird Mutation genannt.|A permanent change in DNA is called a mutation.|||||||||16.1650076670434 | 0.321293683243698
4090|sozialistisch|zot͡si̯aˈlɪstɪʃ|adj|socialist|In der DDR regierte eine sozialistische Partei.|In the GDR, a socialist party ruled.|||||||||16.1650076670434 | 0.846556376854405
4091|überstehen, übersteht, überstand, hat überstanden|ˌyːbɐˈʃteːən|verb|to overcome, survive|Die Pflanze übersteht den Winter ohne Probleme.|The plant survives the winter without problems.|||||||||16.1650076670434 | 0.91079487889654
4092|die Vermutung, -en|fɛɐ̯ˈmuːtʊŋ|die|assumption, presumption|Ich bin mir nicht sicher, aber ich habe die Vermutung, dass Karl nicht die Wahrheit sagt.|I’m not sure, but I have an assumption that Karl’s not telling the truth.|||||||||16.1650076670434 | 0.909446697607669
4093|aufspringen, springt auf, sprang auf, ist aufgesprungen|ˈaʊ̯fˌʃpʁɪŋən|verb|to jump up/on, burst open|Er springt sofort von seinem Stuhl auf, um sie zu begrüßen.|He jumps up from his chair immediately to greet her.|||||||||16.1157241070829 | 0.833400947502636
4094|der Käse, -|ˈkɛːzə|der|cheese|Ich mag französischen Weichkäse, wie Brie und Camembert.|I like French soft cheese, like Brie and Camembert.|||||||||16.1157241070829 | 0.869370174616774
4095|losgehen, geht los, ging los, ist losgegangen|ˈloːsˌɡeːən|verb|to go off, start|Wir treffen uns um fünf Uhr und um halb sechs geht der Film los.|We meet at five o’clock, and the movie starts at half past five.|||||||||16.1157241070829 | 0.814693146
4096|das Maul, -̈er|maʊ̯l|das|mouth, jaws|Das Maul von Pferden ist sehr weich.|The mouth of horses is very soft.|||||||||16.1157241070829 | 0.7035508596911
4097|protestieren, protestiert, protestierte, hat protestiert|pʁotɛsˈtiːʁən|verb|to protest|Studenten und Arbeiter protestieren auf den Straßen gegen die neue Reform.|Students and workers protest in the streets against the new reform.|||||||||16.1157241070829 | 0.885173902765258
4098|schämen (sich), schämt, schämte, hat geschämt|ˈʃɛːmən|verb|to be ashamed|Das Kind schämt sich, seinen Fehler zuzugeben.|The child is ashamed to admit his mistake.|||||||||16.1157241070829 | 0.870828814564805
4099|Alpen|ˈalpn̩|die (pl)|Alps|Wir wandern in den Alpen.|We hike in the Alps.|||||||||16.0664405471224 | 0.824861980413702
4100|die Berufung, -en|bəˈʁuːfʊŋ|die|appeal, vocation, appointment|Das Unterrichten ist seine Berufung.|Teaching is his vocation.|||||||||16.0664405471224 | 0.855553904705195
4101|die Einteilung, -en|ˈaɪ̯ntaɪ̯lʊŋ|die|classification, division|Die Einteilung der Schüler in die Klassen erfolgt nach dem Alter.|The classification of students into the classes is based on age.|||||||||16.0664405471224 | 0.826018425526256
4102|der Eintritt, -e|ˈaɪ̯nˌtʁɪt|der|entry, admission|Kinder unter fünf Jahren haben freien Eintritt.|Children under the age of five have free entry.|||||||||16.0664405471224 | 0.865640976180035
4103|die Geliebte|ɡəˈliːptə|der, die|lover|Bernd hat eine Ehefrau und gleichzeitig eine Geliebte.|Bernd has a wife and a lover at the same time.|||||||||16.0664405471224 | 0.76474051205746
4104|das Gramm, -e|ɡʁam|das|gram|In den Kuchen kommen 300 Gramm Zucker.|The cake requires 300 grams of sugar.|||||||||16.0664405471224 | 0.868754211306278
4105|die Hüfte, -n|ˈhʏftə|die|hip|Das Wasser reichte ihr bis zur Hüfte.|The water reached her hip.|||||||||16.0664405471224 | 0.757353069824309
4106|neulich|ˈnɔɪ̯lɪç|adv|recently, the other day|Ich habe ihn erst neulich durch Zufall getroffen.|I met him by chance the other day.|||||||||16.0664405471224 | 0.866684109717079
4107|regelrecht|ˈʁeːɡl̩ˌʁɛçt|adj|proper, real|Ein regelrechtes Vorgehen ist uns wichtig, weil wir uns immer an die Parameter halten.|A proper procedure is important to us because we always stick to the parameters.|||||||||16.0664405471224 | 0.913353405513173
4108|verankern, verankert, verankerte, hat verankert|fɛɐ̯ˈʔaŋkɐn|verb|to anchor, enshrine|Eine Verfassung verankert bestimmte gesellschaftliche Werte.|A constitution enshrines certain social values.|||||||||16.0664405471224 | 0.890266446417684
4109|der Zähler, -|ˈt͡sɛːlɐ|der|counter, meter, numerator|Der Zähler in unserer Wohnung misst den Strom, den wir verbrauchen.|The meter in our apartment measures the electricity we use.|||||||||16.0664405471224 | 0.733151009443677
4110|befriedigen, befriedigt, befriedigte, hat befriedigt|bəˈfʁiːdɪɡn̩|verb|to satisfy|Wir tun alles, um die Bedürfnisse unserer Kunden zu befriedigen.|We do everything to satisfy our customers’ needs.|||||||||16.0171569871619 | 0.875876709823793
4111|beseitigen, beseitigt, beseitigte, hat beseitigt|bəˈzaɪ̯tɪɡn̩|verb|to eliminate, clear|Die freiwilligen Helfer treffen sich am Strand und beseitigen den Müll.|The volunteers meet at the beach and clear the garbage.|||||||||16.0171569871619 | 0.906622239610753
4112|der Gründer, -|ˈɡʁʏndɐ|der|founder|Frau Paget ist die Gründerin und Geschäftsführerin des Unternehmens.|Mrs. Paget is the founder and managing director of the company.|||||||||16.0171569871619 | 0.805515070668283
4113|das Orchester, -|ˌɔʁˈkɛstɐ|das|orchestra|In dem Orchester spielen viele verschiedene Musiker.|Many different musicians play in the orchestra.|||||||||16.0171569871619 | 0.797061792766683
4114|regulär|ʁeɡuˈlɛːɐ̯|adj|regular, normal|Regulär dauert ein Fußballspiel 90 Minuten, unter Ausnahme aber auch länger.|A soccer match regularly lasts 90 minutes, but under exception also longer.|||||||||16.0171569871619 | 0.760038319978338
4115|der Türke, -n|ˈtʏʁkə|der|Turk|Mein Nachbar ist ein Türke und kocht sehr gutes Essen.|My neighbor is a Turk and cooks very good food.|||||||||16.0171569871619 | 0.824445344768978
4116|ukrainisch|ukʁaˈiːnɪʃ|adj|Ukrainian|Bevor ich in die Ukraine ziehe, lerne ich die ukrainische Sprache.|Before I move to Ukraine, I learn the Ukrainian language.|||||||||16.0171569871619 | 0.720887633292727
4117|unterdrücken, unterdrückt, unterdrückte, hat unterdrückt|ʊntɐˈdʁʏkn̩|verb|to suppress|Die Minderheit des Landes wird unterdrückt und versucht zu fliehen.|The minority of the country is suppressed and tries to flee.|||||||||16.0171569871619 | 0.915984234027611
4118|unterteilen, unterteilt, unterteilte, hat unterteilt|ˌʊntɐˈtaɪ̯lən|verb|to divide, subdivide, partition|Das Unternehmen ist in verschiedene Bereiche unterteilt.|The company is subdivided into different areas.|||||||||16.0171569871619 | 0.80721119293609
4119|verziehen, verzieht, verzog, hat verzogen|fɛɐ̯ˈt͡siːən|verb|to distort, twist|Gabi verzieht den Mund, weil der Apfel so sauer ist.|Gabi puckers her mouth because the apple is so sour.|||||||||16.0171569871619 | 0.839478300922678
4120|die Bestellung, -en|bəˈʃtɛlʊŋ|die|order, reservation|Der Kellner schreibt sich unsere Bestellung auf.|The waiter takes down our order.|||||||||15.9678734272014 | 0.767219464042656
4121|einschließlich|ˈaɪ̯nʃliːslɪç|prep|including|Dies ist der Preis einschließlich der Steuern.|This is the price including taxes.|||||||||15.9678734272014 | 0.861763819071509
4122|das Glied, -er|ɡliːt|das|limb, joint, link|Ihre goldene Kette ist kaputt, ein Glied ist gerissen.|Her gold chain is broken; one link tore.|||||||||15.9678734272014 | 0.846996506144091
4123|die Migration, -en|miɡʁaˈt͡si̯oːn|die|migration|Die Ursachen für die Migration in ein anderes Land sind ganz unterschiedlich.|The causes of migration to another country vary widely.|||||||||15.9678734272014 | 0.804398395312583
4124|der Roboter, -|ˈʁɔbɔtɐ|der|robot|Roboter werden gebaut, um den Menschen Arbeit abzunehmen.|Robots are built to do the work of humans.|||||||||15.9678734272014 | 0.80006166764109
4125|die Bitte, -n|ˈbɪtə|die|request|Ich habe eine Bitte an dich, kannst du mir vielleicht zwei Euro geben?|I have a request for you; can you perhaps give me two euros?|||||||||15.9185898672409 | 0.913456714838481
4126|die Blüte, -n|ˈblyːtə|die|blossom|Die Blüten von Rosen riechen sehr gut.|The blossoms of roses smell very good.|||||||||15.9185898672409 | 0.844756209798335
4127|elektromagnetisch|eˌlɛktʁomaˈɡneːtɪʃ|adj|electromagnetic|Das Licht, das wir sehen, ist eine elektromagnetische Strahlung.|The light we see is electromagnetic radiation.|||||||||15.9185898672409 | 0.624687027954465
4128|inmitten|ɪnˈmɪtn̩|adv|in the middle/midst of|Das Land befindet sich inmitten einer wirtschaftlichen Krise.|The country is in the midst of an economic crisis.|||||||||15.9185898672409 | 0.891824985611184
4129|abschließend|ˈapˌʃliːsn̩t|adv|concluding, final|Das Seminar endet mit einer abschließenden Diskussion.|The seminar ends with a concluding discussion.|||||||||15.8693063072804 | 0.875189767422007
4130|aufschlagen, schlägt auf, schlug auf, hat aufgeschlagen|ˈaʊ̯fˌʃlaːɡn̩|verb|to open, serve, pitch|Natascha schlägt ihr Buch auf und beginnt zu lesen.|Natascha opens her book and begins to read.|||||||||15.8693063072804 | 0.88557335591341
4131|die Glocke, -n|ˈɡlɔkə|die|bell|Die Glocken der Kirche läuten zu traditionellen Anlässen.|The bells of the church ring on traditional occasions.|||||||||15.8693063072804 | 0.676498138770317
4132|die Informatik|ɪnfɔʁˈmaːtɪk|die|computer science|Weil Jan Informatik studiert, sitzt er viel am Computer.|Because Jan is studying computer science, he spends a lot of time at the computer.|||||||||15.8693063072804 | 0.534575883863046
