|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
4942.002|das Hilfsmittel|noun|tool|Der Tischler nutzt ein altes Hilfsmittel für perfekte Holzkanten.|The carpenter uses an old tool for perfect wood edges.|der;Tischler;nutzen;ein;alt;Hilfsmittel;für;perfekt;Holzkante
4943.0|verstoßen|verb|to repudiate|Der Verein entschied, ein Mitglied wegen Regelverstößen zu verstoßen.|The club decided to repudiate a member due to rule violations.|der;Verein;entscheiden;ein;Mitglied;wegen;Regelverstoß;zu;verstoßen
4943.001|verstoßen|verb|to trespass|Er verstoßen gegen die Regeln und betrat das abgesperrte Gelände.|He trespassed the rules and entered the restricted area.|er;verstoßen;gegen;der;Regel;und;betrat;der;abgesperrt;Gelände
4943.002|verstoßen|verb|to break (the law)|Wer gegen die Verkehrsregeln verstößt, riskiert hohe Strafen.|Those who break the traffic laws risk hefty fines.|wer;gegen;der;Verkehrsregel;verstoßen;riskieren;hoch;Strafe
4944.0|die Abwesenheit|noun|absence|Die Abwesenheit der Lehrerin störte den geregelten Unterricht.|The absence of the teacher disrupted the structured lessons.|der;Abwesenheit;der;Lehrerin;stören;der;geregelt;Unterricht
4945.0|der Anhang|noun|appendix|Der Anhang enthält spezifische Daten über den Baufortschritt.|The appendix contains specific data about the construction progress.|der;Anhang;enthalten;spezifisch;Datum;über;der;Baufortschritt
4946.0|das Atelier|noun|studio|Im Atelier des Malers hingen farbenfrohe, lebendige Kunstwerke.|In the painter's studio hung colorful, vibrant artworks.|in;Atelier;der;Maler;hingen;farbenfroh;lebendig;Kunstwerk
4947.0|das Brett|noun|board|Das Brett brach unter dem enormen Gewicht des Holzstapels zusammen.|The board broke under the enormous weight of the pile of wood.|der;Brett;zusammenbrechen;unter;der;enorm;Gewicht;der;Holzstapel;zusammen
4948.0|die Fachsprache|noun|technical language|Die Fachsprache der Medizin ist für Laien oft schwer verständlich.|The technical language of medicine is often hard for laypeople to understand.|der;Fachsprache;der;Medizin;sein;für;Laie;oft;schwer;verständlich
4949.0|die Geldmenge|noun|money supply|Die Zentralbank regulierte die Geldmenge im Umlauf effizient.|The central bank efficiently regulated the money supply.|der;Zentralbank;regulieren;der;Geldmenge;in;Umlauf;effizient
4950.0|das Getreide|noun|cereal|Das frische Getreide duftete in den riesigen Speichern der Mühle.|The fresh cereal smelled in the huge storage halls of the mill.|der;frisch;Getreide;duften;in;der;riesig;Speicher;der;Mühle
4950.001|das Getreide|noun|grain|Das frisch geerntete Getreide wurde in großen Säcken gelagert.|The freshly harvested grain was stored in large sacks.|der;frisch;geerntet;Getreide;werden;in;groß;Sack;lagern
4952.0|die Leere|noun|emptiness|Die Leere des ungefüllten Raumes wirkte melancholisch und still.|The emptiness of the unfurnished room felt melancholic and quiet.|der;Leere;der;ungefüllt;Raum;wirken;melancholisch;und;still
4953.0|zurückliegen|verb|to date back|Die Dorfkirche soll bis ins zwölfte Jahrhundert zurückliegen.|The village church is said to date back to the twelfth century.|der;Dorfkirche;sollen;bis;in;zwölfter;Jahrhundert;zurückliegen
4953.002|zurückliegen|verb|to trail|Das Team lag weit zurück, kämpfte jedoch verbissen bis zum Ende.|The team trailed far behind but fought fiercely until the end.|der;Team;zurückliegen;weit;zurück;kämpfen;jedoch;verbissen;bis;zu;Ende
4954.0|der Abgrund|noun|abyss|Der Wanderer starrte in den dunklen Abgrund mit gemischten Gefühlen.|The hiker stared into the dark abyss with mixed feelings.|der;Wanderer;starren;in;der;dunkel;Abgrund;mit;gemischt;Gefühl
4955.0|das Asyl|noun|asylum|Das Asyl gewährte den Verfolgten Schutz vor weiterer Gefahr.|The asylum granted the persecuted protection from further danger.|der;Asyl;gewähren;der;verfolgter;Schutz;vor;weit;Gefahr
4956.0|aufziehen|verb|to raise|Die Bauern begannen, die jungen Fohlen auf der Koppel aufzuziehen.|The farmers began to raise the young foals in the paddock.|der;Bauer;beginnen;der;jung;Fohle;auf;der;Koppel;aufziehen
4956.001|aufziehen|verb|to rear|Eine Bauerngemeinschaft entschied sich, Schafe gemeinsam aufzuziehen.|A farming community decided to rear sheep together.|ein;Bauerngemeinschaft;entscheiden;sich;Schaf;gemeinsam;aufziehen
4956.002|aufziehen|verb|to wind (up)|Der Uhrmacher musste die langlebige Taschenuhr vorsichtig aufziehen.|The watchmaker had to wind the durable pocket watch carefully.|der;Uhrmacher;musste;der;langlebig;Taschenuhr;vorsichtig;aufziehen
4958.0|faul|adjective|lazy|Der faule Kater schnurrte zufrieden auf der warmen Fensterbank.|The lazy cat purred contentedly on the warm windowsill.|der;faul;Kater;schnurren;zufrieden;auf;der;warm;Fensterbank
4959.001|das Fell|noun|coat|Das Fell des Hundes glänzte nach dem Baden wie poliertes Holz.|The dog's coat shone like polished wood after the bath.|der;Fell;der;Hund;glänzen;nach;der;baden;wie;poliert;Holz
4959.002|das Fell|noun|skin|Der Jäger streifte vorsichtig das weiche Fell vom erlegten Tier.|The hunter carefully removed the soft skin from the hunted animal.|der;Jäger;streifen;vorsichtig;der;weich;Fell;von;erlegt;Tier
4968.0|das Fass|noun|keg|Das Fass mit dem feinsten Bier wurde für die Feier angestochen.|The keg with the finest beer was tapped for the celebration.|der;Fass;mit;der;fein;Bier;werden;für;der;Feier;anstochen
4968.001|das Fass|noun|barrel|Ein großes Fass mit frisch gepresstem Apfelsaft stand in der Scheune.|A large barrel of freshly pressed apple juice stood in the barn.|ein;groß;Fass;mit;frisch;gepresst;Apfelsaft;stehen;in;der;Scheune
4971.0|die Laufzeit|noun|term|Die Laufzeit des Vertrags beträgt fünf Jahre mit flexiblem Ausstieg.|The term of the contract is five years with a flexible exit option.|der;Laufzeit;der;Vertrag;betragen;fünf;Jahr;mit;flexiblem;Ausstieg
4973.0|plausibel|adjective|plausible|Die Ausrede klang plausibel, doch niemand glaubte ihr wirklich.|The excuse sounded plausible, but no one really believed it.|der;Ausrede;klingen;plausibel;doch;niemand;glauben;ihr;wirklich
4974.0|das Quartier|noun|quarters|Das Quartier der Soldaten lag strategisch günstig auf der Anhöhe.|The soldiers' quarters were strategically located on the hill.|der;Quartier;der;Soldat;liegen;strategisch;günstig;auf;der;Anhöhe
4975.001|der Spielraum|noun|scope|Der Vertrag lässt den Parteien wenig Spielraum zur Interpretation.|The contract leaves the parties little scope for interpretation.|der;Vertrag;lässen;der;Partei;wenig;Spielraum;zu;Interpretation
4976.0|der Stickstoff|noun|nitrogen|Stickstoff wird in der Landwirtschaft oft als Düngemittel verwendet.|Nitrogen is often used as fertilizer in agriculture.|Stickstoff;werden;in;der;Landwirtschaft;oft;als;Düngemittel;verwenden
4977.001|der Trost|noun|comfort|Das leise Lied der Nachtigall brachte ihm Trost in dunkler Stunde.|The soft song of the nightingale brought him comfort in the dark hour.|der;leise;Lied;der;Nachtigall;bringen;ihm;Trost;in;dunkl;Stunde
4978.0|zuschlagen|verb|to strike|Der Schmied musste dreimal heftig zuschlagen, um das Eisen zu formen.|The blacksmith had to strike forcefully three times to shape the iron.|der;Schmied;musste;dreimal;heftig;zuschlagen;um;der;Eisen;zu;formen
4979.0|behindern|verb|to obstruct|Die Baustellen behindern den Verkehrsfluss im gesamten Stadtgebiet.|The construction sites obstruct the flow of traffic throughout the city.|der;Baustelle;behindern;der;Verkehrsfluss;in;gesamt;Stadtgebiet
4979.001|behindern|verb|to impede|Das geparkte Auto behinderte den Verkehr an der engen Kreuzung.|The parked car impeded traffic at the narrow intersection.|der;geparkt;Auto;behindern;der;Verkehr;an;der;eng;Kreuzung
4981.0|die Ewigkeit|noun|eternity|Die minutenlange Stille fühlte sich an wie eine kleine Ewigkeit.|The minutes of silence felt like a small eternity.|der;minutenlang;Stille;anfühlen;sich;an;wie;ein;klein;Ewigkeit
4982.002|die Größenordnung|noun|magnitude|Die Größenordnung der Katastrophe überstieg alle Befürchtungen.|The magnitude of the disaster exceeded all fears.|der;Größenordnung;der;Katastrophe;überstieg;aller;Befürchtung
4985.001|östlich|adjective|east|Das kleine Dorf liegt idyllisch östlich der hohen Gebirgskette.|The small village lies idyllically east of the high mountain range.|der;klein;Dorf;liegen;idyllisch;östlich;der;hoch;Gebirgskette
4987.0|spinnen|verb|to spin|Die alte Spindel begann, die feinste Seide kunstvoll zu spinnen.|The old spindle started to spin the finest silk artfully.|der;alt;Spindel;beginnen;der;fein;Seide;kunstvoll;zu;spinnen
4987.001|spinnen|verb|to be crazy|Man könnte meinen, du musst spinnen, so ein Risiko einzugehen.|One might think you’re crazy to take such a risk.|man;können;meinen;du;musen;spinnen;so;ein;Risiko;eingehen
4988.001|das Trinken|noun|drinking|Das Trinken frischen Quellwassers war eine willkommene Erfrischung.|Drinking fresh spring water was a welcome refreshment.|der;Trinken;frisch;Quellwasser;sein;ein;willkommen;Erfrischung
4989.001|verkehren|verb|to consort|Er begann, mit dubiosen Personen in der Unterwelt zu verkehren.|He began to consort with shady individuals in the underworld.|er;beginnen;mit;dubios;Person;in;der;Unterwelt;zu;verkehren
4990.0|verwundern|verb|to surprise|Es mag verwundern, wie schnell neue Technologien Einzug halten.|It may surprise how quickly new technologies take hold.|es;mögen;verwundern;wie;schnell;neu;Technologie;Einzug;halten
4991.0|zulässig|adjective|permitted|In dieser Zone ist nur das Parken auf markierten Flächen zulässig.|In this zone, only parking in marked areas is permitted.|in;dieser;Zone;sein;nur;der;Parken;auf;markiert;Fläche;zulässig
4991.001|zulässig|adjective|permissible|Das Parken auf der rechten Straßenseite ist hier nicht zulässig.|Parking on the right side of the street is not permissible here.|der;Parken;auf;der;rechter;Straßenseite;sein;hier;nicht;zulässig
4993.0|ausgezeichnet|adjective|excellent|Der ausgezeichnete Wein harmonierte perfekt mit dem edlen Käse.|The excellent wine paired perfectly with the fine cheese.|der;ausgezeichnet;Wein;harmonieren;perfekt;mit;der;edel;Käse
4994.0|die Deutung|noun|interpretation|Die Deutung des Romans erfordert tiefes Verständnis für Metaphern.|The interpretation of the novel requires a deep understanding of metaphors.|der;Deutung;der;Roman;erfordern;tief;Verständnis;für;Metapher
4995.0|der Einstieg|noun|entry|Der Einstieg in die Bergbahn war voller Freude und Vorfreude.|The entry to the mountain railway was filled with joy and anticipation.|der;Einstieg;in;der;Bergbahn;sein;voll;Freude;und;Vorfreude
4996.0|führend|adjective|leading|Die Firma bleibt trotz neuer Konkurrenz führend im Technologiesektor.|The company remains leading in the technology sector despite new competition.|der;Firma;bleiben;trotz;neu;Konkurrenz;führend;in;Technologiesektor
4997.0|die Halbzeit|noun|halftime|In der Halbzeit analysierte der Trainer das fehlerhafte Spielsystem.|During halftime, the coach analyzed the flawed playing system.|in;der;Halbzeit;analysieren;der;Trainer;der;fehlerhaft;Spielsystem
4998.001|der Irrtum|noun|misconception|Der Irrtum, dass der Mond aus Käse besteht, wurde schnell entlarvt.|The misconception that the moon is made of cheese was quickly debunked.|der;Irrtum;dass;der;Mond;aus;Käse;bestehen;werden;schnell;entlarven
4999.0|das Isotop|noun|isotope|Dieses radioaktive Isotop wird in der medizinischen Forschung genutzt.|This radioactive isotope is used in medical research.|dieser;radioaktiv;Isotop;werden;in;der;medizinisch;Forschung;nutzen
5000.001|das Kissen|noun|cushion|Das bequeme Kissen auf dem Sessel brachte sofortige Entspannung.|The comfortable cushion on the chair brought instant relaxation.|der;bequem;Kissen;auf;der;Sessel;bringen;sofortig;Entspannung
5003.0|die Übereinstimmung|noun|match|Die Übereinstimmung der Aussagen wurde im Gerichtssaal geprüft.|The match of the statements was checked in the courtroom.|der;Übereinstimmung;der;Aussage;werden;in;Gerichtssaal;prüfen
5004.0|unschuldig|adjective|innocent|Das unschuldig wirkende Rehkitz verzog sich lautlos ins Dickicht.|The innocent-looking fawn silently vanished into the thicket.|der;unschuldig;wirkend;Rehkitz;verziegen;sich;lautlos;in;Dickicht
5005.002|veranlassen|verb|to initiate|Er veranlasste die Reparatur des kaputten Dachs unverzüglich.|He initiated the repair of the broken roof without delay.|er;veranlassen;der;Reparatur;der;kaputt;Dach;unverzüglich
5006.001|die Vorgehensweise|noun|procedure|Die neue Vorgehensweise reduzierter die Produktionskosten erheblich.|The new procedure significantly reduced production costs.|der;neu;Vorgehensweise;reduzierter;der;Produktionskosten;erheblich
5007.0|die Affäre|noun|affair|Die Affäre sorgte wochenlang für Schlagzeilen in der Presse.|The affair made headlines in the press for weeks.|der;Affäre;sorgen;wochenlang;für;Schlagzeile;in;der;Presse
5009.0|ausstrahlen|verb|to radiate|Das Kaminfeuer strahlte eine wohltuende Wärme im ganzen Raum aus.|The fireplace radiated a soothing warmth throughout the room.|der;Kaminfeuer;ausstrahlen;ein;wohltuend;Wärme;in;ganz;Raum;aus
5009.001|ausstrahlen|verb|to broadcast|Der Sender wird die Doku über Bergsteiger morgen ausstrahlen.|The station will broadcast the documentary about mountaineers tomorrow.|der;Sender;werden;der;Doku;über;Bergsteiger;morgen;ausstrahlen
5010.0|beeinträchtigen|verb|to affect|Das Regenwetter könnte den Straßenverkehr erheblich beeinträchtigen.|The rainy weather could significantly affect traffic.|der;Regenwetter;können;der;Straßenverkehr;erheblich;beeinträchtigen
5012.001|gläubig|adjective|devout|Der gläubige Mann fand Trost im Gebet und in der Gemeinschaft.|The devout man found solace in prayer and community.|der;gläubig;Mann;finden;Trost;in;Gebet;und;in;der;Gemeinschaft
5014.001|die Kündigung|noun|cancellation|Die plötzliche Kündigung des Mietvertrags sorgte für Verwirrung.|The sudden cancellation of the lease caused confusion.|der;plötzlich;Kündigung;der;Mietvertrag;sorgen;für;Verwirrung
5018.0|der Dom|noun|cathedral|Der Dom in Köln ist ein weltberühmtes Wahrzeichen Deutschlands.|The cathedral in Cologne is a world-famous landmark of Germany.|der;Dom;in;Köln;sein;ein;weltberühmt;Wahrzeichen;Deutschland
5019.0|eigens|adverb|especially|Ein eigens organisiertes Fest feierte das historische Dorfjubiläum.|An especially organized festival celebrated the historic village anniversary.|ein;eigens;organisiert;Fest;feiern;der;historisch;Dorfjubiläum
5019.001|eigens|adverb|specifically|Das Möbelstück wurde eigens für die kleine Wohnung angefertigt.|The piece of furniture was specifically made for the small apartment.|der;Möbelstück;werden;eigens;für;der;klein;Wohnung;anfertigen
5020.0|die Ergänzung|noun|supplement|Das neue Modul ist eine wertvolle Ergänzung zur bestehenden Software.|The new module is a valuable supplement to the existing software.|der;neu;Modul;sein;ein;wertvoll;Ergänzung;zu;bestehend;Software
5022.0|die Jury|noun|jury|Die Jury prämierte die beste Darbietung mit tosendem Applaus.|The jury awarded the best performance with thunderous applause.|der;Jury;prämieren;der;gut;Darbietung;mit;tosend;Applaus
5023.0|der Kumpel|noun|pal|Der Kumpel half ihm beim Umzug, ohne eine Gegenleistung zu erwarten.|The pal helped him move without expecting anything in return.|der;Kumpel;helfen;ihm;bei;Umzug;ohne;ein;Gegenleistung;zu;erwarten
5025.0|die Ratte|noun|rat|Eine flinke Ratte huschte über das Pflaster hinter den Mülltonnen.|A nimble rat scurried across the paving stones behind the garbage bins.|ein;flink;Ratte;huschen;über;der;Pflaster;hinter;der;Mülltonne
5027.0|das Seil|noun|rope|Das reißfeste Seil hielt die schwere Last sicher an der Kranwinde.|The tear-resistant rope securely held the heavy load on the crane winch.|der;reißfest;Seil;halten;der;schwer;Last;sicher;an;der;Kranwinde
