|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
4513.0|der Erwerb|noun|acquisition|Der Erwerb der seltenen Münze vervollständigte seine Sammlung.|The acquisition of the rare coin completed his collection.|der;Erwerb;der;selten;Münze;vervollständign;sein;Sammlung
4513.001|der Erwerb|noun|purchase|Der Erwerb eines Eigenheims ist für viele Menschen ein Traum.|The purchase of a home is a dream for many people.|der;Erwerb;ein;Eigenheim;sein;für;vieler;Mensch;ein;Traum
4514.0|das Hindernis|noun|obstacle|Das Hindernis auf dem Weg forderte all seinen Einfallsreichtum.|The obstacle on the path demanded all his ingenuity.|der;Hindernis;auf;der;Weg;fordern;all;sein;Einfallsreichtum
4515.0|inwieweit|adverb|to what extent|Man muss prüfen, inwieweit diese Theorie anwendbar ist.|One must examine to what extent this theory is applicable.|man;muss;prüfen;inwieweit;dieser;Theorie;anwendbar;sein
4516.0|römisch|adjective|Roman|Die römischen Ruinen zeugen von einer reichen Geschichte der Antike.|The Roman ruins testify to a rich history of antiquity.|der;römisch;Ruine;zeugen;von;ein;reich;Geschichte;der;Antike
4517.0|weitaus|adverb|much|Diese Stadt ist weitaus lebhafter als die Nachbarstadt.|This city is much livelier than the neighboring city.|dieser;Stadt;sein;weitaus;lebhaft;als;der;Nachbarstadt
4517.001|weitaus|adverb|far|Weitaus schwieriger war es, das Ziel in der vorgegebenen Zeit zu erreichen.|Far more difficult was it to reach the goal in the given time.|weitaus;schwierig;sein;es;der;Ziel;in;der;vorgegeben;Zeit;zu;erreichen
4518.0|die Wiedervereinigung|noun|reunification|Die Wiedervereinigung Deutschlands war ein historisches Ereignis der 90er Jahre.|The reunification of Germany was a historical event of the 90s.|der;Wiedervereinigung;Deutschland;sein;ein;historisch;Ereignis;der;90er;Jahr
4519.0|die Abfahrt|noun|departure|Die Abfahrt des Zuges erfolgt pünktlich am Gleis acht.|The departure of the train takes place on time at platform eight.|der;Abfahrt;der;Zug;erfolgen;pünktlich;an;Gleis;acht
4520.0|die Anleihe|noun|loan|Die Anleihe wird für den Bau eines neuen Schulgebäudes benötigt.|The loan is needed for the construction of a new school building.|der;Anleihe;werden;für;der;Bau;ein;neu;Schulgebäude;benötigen
4520.001|die Anleihe|noun|bond|Der Kauf von Anleihen bietet eine sichere Möglichkeit, Kapital zu investieren.|Buying bonds offers a safe way to invest capital.|der;Kauf;von;Anleihe;bieten;ein;sicher;Möglichkeit;Kapital;zu;investieren
4520.002|die Anleihe|noun|borrowing|Die Anleihe wurde genutzt, um das neue Firmengebäude zu finanzieren.|The borrowing was used to finance the new company building.|der;Anleihe;werden;nutzen;um;der;neu;Firmengebäude;zu;finanzieren
4521.0|auswärtig|adjective|external|Die auswärtigen Angelegenheiten wurden in der Sitzung erörtert.|The external affairs were discussed in the meeting.|der;auswärtig;Angelegenheit;werden;in;der;Sitzung;erörtern
4522.0|elastisch|adjective|elastic|Die elastische Bandage half, die Verletzung schnell zu stabilisieren.|The elastic bandage helped stabilize the injury quickly.|der;elastisch;Bandage;helfen;der;Verletzung;schnell;zu;stabilisieren
4523.0|entkommen|verb|to escape|Er konnte gerade noch entkommen, bevor das Gebäude einstürzte.|He barely managed to escape before the building collapsed.|er;können;gerade;noch;entkommen;bevor;der;Gebäude;einstürzen
4524.0|der Herausgeber|noun|publisher|Der Herausgeber plant, eine neue Buchreihe herauszubringen.|The publisher plans to release a new book series.|der;Herausgeber;planen;ein;neu;Buchreihe;herauszubringen
4525.0|das Kinn|noun|chin|Er rieb sich nachdenklich das Kinn, während er die Pläne durchging.|He thoughtfully rubbed his chin as he reviewed the plans.|er;rieb;sich;nachdenklich;der;Kinn;während;er;der;Plan;durchgehen
4526.0|nahelegen|verb|to suggest|Der Trainer wird den Spielern eine neue Strategie nahelegen.||der;Trainer;werden;der;Spielern;ein;neu;Strategie;nahelegen
4527.0|die Naturwissenschaft|noun|natural science|Die Naturwissenschaft schult Studenten im kritischen Denken und der Analyse.|The natural sciences train students in critical thinking and analysis.|der;Naturwissenschaft;schulen;Student;in;kritisch;denken;und;der;Analyse
4528.0|seitens|preposition|by|Die Zustimmung kam seitens der Eltern und Lehrkräfte.|The approval came by the parents and teachers.|der;Zustimmung;kommen;seitens;der;Eltern;und;Lehrkraft
4528.001|seitens|preposition|on the part of|Es gab keine Einwände seitens der Mitarbeiter gegen das neue System.|There were no objections on the part of the employees to the new system.|es;geben;kein;Einwand;seitens;der;Mitarbeiter;gegen;der;neu;System
4529.0|verbal|adjective|verbal|Die verbalen Angriffe auf ihn während der Besprechung waren unnötig verletzend.|The verbal attacks on him during the meeting were unnecessarily hurtful.|der;verbal;Angriff;auf;ihn;während;der;Besprechung;sein;unnötig;verletzend
4530.0|die Versuchsperson|noun|test subject|Die Versuchsperson wurde aufgrund neuer Richtlinien ausgewählt.|The test subject was selected based on new guidelines.|der;Versuchsperson;werden;aufgrund;neu;Richtlinie;ausgewählt
4531.0|die Wanderung|noun|hike|Die Wanderung durch den Wald bringt uns zu einem versteckten Wasserfall.|The hike through the forest leads us to a hidden waterfall.|der;Wanderung;durch;der;Wald;bringen;uns;zu;ein;versteckt;Wasserfall
4532.0|der Zeigefinger|noun|index finger|Der Zeigefinger piekste ihn, als er auf das Diagramm zeigte.|The index finger poked him as he pointed to the diagram.|der;Zeigefinger;pieksn;ihn;als;er;auf;der;Diagramm;zeigen
4533.0|zwischendurch|adverb|occasionally|Sie liest zwischendurch gerne Gedichte zur Entspannung und Inspiration.|She occasionally enjoys reading poems for relaxation and inspiration.|sie;lesen;zwischendurch;gerne;Gedicht;zu;Entspannung;und;Inspiration
4533.001|zwischendurch|adverb|in between|Zwischendurch genießen wir eine Tasse Kaffee, um neue Energie zu tanken.|In between, we enjoy a cup of coffee to recharge.|zwischendurch;genießen;wir;ein;Tasse;Kaffee;um;neu;Energie;zu;tanken
4534.0|der Autofahrer|noun|driver|Der Autofahrer bemerkte das Stoppschild zu spät und musste abrupt bremsen.|The driver noticed the stop sign too late and had to brake abruptly.|der;Autofahrer;bemerken;der;Stoppschild;zu;spät;und;musste;abrupt;bremsen
4534.001|der Autofahrer|noun|motorist|Der Autofahrer bemerkte das Schlagloch im letzten Moment.|The motorist noticed the pothole at the last moment.|der;Autofahrer;bemerken;der;Schlagloch;in;letzter;Moment
4535.0|benehmen|verb|to behave|Er muss sich benehmen, sonst wird er bestraft.|He must behave, otherwise he will be punished.|er;muss;sich;benehmen;sonst;werden;er;bestrafen
4536.0|der Einzelfall|noun|individual case|Jeder Einzelfall muss gesondert betrachtet werden.|Each individual case must be considered separately.|jeder;Einzelfall;muss;gesondert;betrachten;werden
4537.0|gängig|adjective|common|Ein gängig genutztes Rezept kann überraschende Variationen enthalten.|A commonly used recipe can contain surprising variations.|ein;gängig;genutzt;Rezept;können;überraschend;Variation;enthalten
4538.0|der Jäger|noun|hunter|Der Jäger durchstreifte den Wald auf der Suche nach Wild.|The hunter wandered through the forest in search of game.|der;Jäger;durchstreifen;der;Wald;auf;der;Suche;nach;Wild
4539.0|kommunikativ|adjective|communicative|Die neue Mitarbeiterin zeigte sich sehr kommunikativ im Team.|The new employee proved to be very communicative in the team.|der;neu;Mitarbeiterin;zeigen;sich;sehr;kommunikativ;in;Team
4540.0|der Kongress|noun|congress|Der Kongress tagt jedes Jahr und diskutiert wichtige Themen.|The congress meets every year and discusses important topics.|der;Kongress;tagen;jeder;Jahr;und;diskutieren;wichtig;Thema
4540.001|der Kongress|noun|convention|Die jährliche Kongress ist eine ausgezeichnete Gelegenheit zum Networking.|The annual convention is an excellent opportunity for networking.|der;jährlich;Kongress;sein;ein;ausgezeichnet;Gelegenheit;zu;Networking
4541.0|letztere|adjective|latter|Die Äpfel und Birnen waren frisch, doch letztere waren besonders süß.|The apples and pears were fresh, but the latter were especially sweet.|der;Äpfel;und;Birne;sein;frisch;doch;letzterer;sein;besonders;süß
4542.0|nebeneinander|adverb|side by side|Die beiden Häuser stehen nebeneinander und bilden eine schöne Front.|The two houses stand side by side and form a beautiful front.|der;beide;Haus;stehen;nebeneinander;und;bilden;ein;schön;Front
4542.001|nebeneinander|adverb|next to each other|Zwei Kinder saßen nebeneinander und teilten sich ein Buch.|Two children sat next to each other and shared a book.|zwei;Kind;nebeneinandersitzen;nebeneinander;und;teilen;sich;ein;Buch
4543.0|die Passage|noun|passage|Durch die Passage kam man direkt zum versteckten Innenhof.|Through the passage, one could directly reach the hidden courtyard.|durch;der;Passage;kommen;man;direkt;zu;versteckt;Innenhof
4544.0|strömen|verb|to flow|Die Menschen strömen zum Festival, um die Live-Acts zu erleben.|People flow to the festival to experience the live acts.|der;Mensch;strömen;zu;Festival;um;der;Live-Act;zu;erleben
4545.0|zeitgenössisch|adjective|contemporary|Die zeitgenössische Kunst fasziniert durch ihre Vielfalt und Ausdruckskraft.|Contemporary art fascinates with its diversity and expressiveness.|der;zeitgenössisch;Kunst;faszinieren;durch;ihr;Vielfalt;und;Ausdruckskraft
4546.0|zerbrechen|verb|to break|Es war traumatisch, als das Glas zerbrach und überall splitterte.|It was traumatic when the glass broke and shattered everywhere.|es;sein;traumatisch;als;der;Glas;zerbrechen;und;überall;splittern
4546.001|zerbrechen|verb|to shatter|Der Spiegel zerbrach in tausend kleine, funkelnde Scherben.|The mirror shattered into a thousand tiny, sparkling shards.|der;Spiegel;zerbrechen;in;tausend;klein;funkelnd;Scherbe
4547.0|der Aufsatz|noun|essay|Der Aufsatz über Umweltschutz war sehr gut recherchiert.|The essay on environmental protection was very well researched.|der;Aufsatz;über;Umweltschutz;sein;sehr;gut;recherchieren
4548.0|Brandenburg|noun|Brandenburg|In Brandenburg finden viele historische Stätten, die einen Besuch wert sind.|In Brandenburg, there are many historical sites worth visiting.|in;Brandenburg;finden;vieler;historisch;Stätt;der;ein;Besuch;wert;sein
4549.0|das Diagramm|noun|diagram|Das Diagramm veranschaulicht die wesentlichen Daten deutlich.|The diagram illustrates the essential data clearly.|der;Diagramm;veranschaulichen;der;wesentlich;Datum;deutlich
4550.0|die Erleichterung|noun|relief|Die Nachricht von seiner Genesung brachte uns große Erleichterung.|The news of his recovery brought us great relief.|der;Nachricht;von;sein;Genesung;bringen;uns;groß;Erleichterung
4551.0|der Historiker|noun|historian|Der Historiker schrieb ein Buch über die Entstehung der antiken Zivilisationen.|The historian wrote a book about the rise of ancient civilizations.|der;Historiker;schreiben;ein;Buch;über;der;Entstehung;der;antik;Zivilisation
4552.0|innovativ|adjective|innovative|The company has found an innovative solution to the problem.||The;company;has;found;an;innovativ;Solution;to;problem
4553.0|kollektiv|adjective|collective|Im kollektiven Arbeitsumfeld müssen alle Teamplayer zusammenarbeiten.|In a collective work environment, all teamplayers must work together.|in;kollektiv;Arbeitsumfeld;müssen;aller;Teamplayer;zusammenarbeiten
4554.0|nüchtern|adjective|sober|Nach der nüchternen Analyse waren die Ergebnisse jedoch enttäuschend.|After the sober analysis, however, the results were disappointing.|nach;der;nüchtern;Analyse;sein;der;Ergebnis;jedoch;enttäuschend
4554.001|nüchtern|adjective|with empty stomach|Mit nüchternem Magen fühlt man sich oft frischer und konzentrierter.|With an empty stomach, one often feels fresher and more focused.|mit;nüchtern;Magen;fühlen;man;sich;oft;frisch;und;konzentriert
4555.0|ungeheuer|adjective|tremendous|Der Anstieg der Besucherzahlen war eine ungeheure Überraschung.|The increase in visitor numbers was a tremendous surprise.|der;Anstieg;der;Besucherzahl;sein;ein;ungeheuer;Überraschung
4556.0|das Vorurteil|noun|prejudice|Er kämpfte gegen das Vorurteil, dass er nicht kompetent sei.|He fought against the prejudice that he was not competent.|er;kämpfen;gegen;der;Vorurteil;dass;er;nicht;kompetent;sein
4557.0|die Warnung|noun|warning|Die Warnung vor dem Sturm wurde rechtzeitig ausgegeben, um alle zu schützen.|The warning about the storm was issued in time to protect everyone.|der;Warnung;vor;der;Sturm;werden;rechtzeitig;ausgeben;um;alle;zu;schützen
4558.0|das Zeugnis|noun|report|Das Zeugnis zeigt meine Fortschritte in diesem Schuljahr.|The report shows my progress this school year.|der;Zeugnis;zeigen;mein;Fortschritt;in;dieser;Schuljahr
4558.001|das Zeugnis|noun|certificate|Das Zeugnis über ihre Leistungen wurde während der Zeremonie überreicht.|The certificate of her achievements was handed over during the ceremony.|der;Zeugnis;über;ihr;Leistung;werden;während;der;Zeremonie;überreichen
4558.002|das Zeugnis|noun|testimony|Das Zeugnis des Arztes bestätigte den Gesundheitszustand des Patienten.|The testimony of the doctor confirmed the patient's health condition.|der;Zeugnis;der;Arzt;bestätigen;der;Gesundheitszustand;der;Patient
4559.0|anmachen|verb|to turn on|Er wollte das Licht anmachen, aber der Schalter funktionierte nicht.|He wanted to turn on the light, but the switch didn't work.|er;wollen;der;Licht;anmachen;aber;der;Schalter;funktionieren;nicht
4560.0|die App|noun|app|Die App ermöglichte es uns, unsere Termine effizient zu verwalten.|The app allowed us to manage our appointments efficiently.|der;App;ermöglichen;es;uns;unser;Termin;effizient;zu;verwalten
4561.0|derzeitig|adjective|current|Die derzeitige Lage erfordert eine schnelle und gut überlegte Entscheidung.|The current situation requires a quick and well-thought-out decision.|der;derzeitig;Lage;erfordern;ein;schnell;und;gut;überlegt;Entscheidung
4562.0|der Einblick|noun|insight|Der Einblick in die Kulturen anderer Länder ist bereichernd.|The insight into the cultures of other countries is enriching.|der;Einblick;in;der;Kultur;anderer;Land;sein;bereichernd
4563.0|eingeben|verb|to enter|Bitte geben Sie Ihre Zugangsdaten in das Formular ein, um fortzufahren.|Please enter your login credentials in the form to proceed.|Bitte;eingeben;sie;ihr;Zugangsdatum;in;der;Formular;ein;um;fortfahren
4563.001|eingeben|verb|to input|Sie gab die Daten in das System ein, um die Registrierung abzuschließen.|She input the data into the system to complete the registration.|sie;eingeben;der;Datum;in;der;System;ein;um;der;Registrierung;abschließen
4563.002|eingeben|verb|to put in|Er gab das Passwort ein und öffnete die verschlossene Datei.|He put in the password and opened the locked file.|er;eingeben;der;Passwort;ein;und;öffnen;der;verschlossen;Datei
4564.0|die Evolution|noun|evolution|Die Evolution der Technologien verändert unsere Lebensweise stark.|The evolution of technologies significantly changes our way of life.|der;Evolution;der;Technologie;verändern;unser;Lebensweise;stark
4565.0|gigantisch|adjective|gigantic|Die gigantischen Wellen schlugen gegen die Felsen und spritzten überall Wasser.|The gigantic waves crashed against the rocks, spraying water everywhere.|der;gigantisch;Welle;schlagen;gegen;der;Fels;und;spritzen;überall;Wasser
4566.0|die Nervenzelle|noun|nerve cell|Forscher untersuchten eine neue Therapie zur Regeneration von Nervenzellen.|Researchers studied a new therapy for regenerating nerve cells.|Forscher;untersuchen;ein;neu;Therapie;zu;Regeneration;von;Nervenzelle
4566.001|die Nervenzelle|noun|neuron|Jede Nervenzelle spielt eine wichtige Rolle im Nervensystem.|Each neuron plays an important role in the nervous system.|jeder;Nervenzelle;spielen;ein;wichtig;Rolle;in;Nervensystem
