|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
60685.002|der Tram|noun|tram
60689.0|das Hotel|noun|the hotel|Das Hotel hatte eine fantastische Aussicht.|The hotel had a fantastic view.|der;Hotel;haben;ein;fantastisch;Aussicht
60698.0|der Abschied|noun|farewell|Der Abschied fiel ihm schwer nach all den Jahren.|The farewell was hard for him after all those years.|der;Abschied;schwerfallen;ihm;schwer;nach;all;der;Jahr
60707.0|das Sofa|noun|sofa|Das Sofa im Wohnzimmer ist bequem und modern.|The sofa in the living room is comfortable and modern.|der;Sofa;in;Wohnzimmer;sein;bequem;und;modern
60746.0|das Mondlicht|noun|moonlight
60814.0|die Matratze|noun|mattress
60846.0|die Tanzstunde|noun|dance lesson
60849.0|der Foxtrott|noun|foxtrot
60853.0|interessiert|adjective|interested|Er wirkte interessiert, obwohl ihm alles egal war.|He seemed interested, though he didn't care at all.|er;wirken;interessiert;obwohl;ihm;alle;egal;sein
60871.0|das Rollenspiel|noun|role play
60892.0|rassistisch|adjective|racist
60902.0|der Reflex|noun|reflex
60909.0|irritieren|verb|to irritate
60919.0|reagieren|verb|to react
60959.0|der Stil|noun|style
60961.0|die Formulierung|noun|formulation
60967.0|das Taktgefühl|noun|sense of timing
60997.0|das Paar|noun|pair|Das Paar Schuhe wurde extra für ihn maßgefertigt.|The pair of shoes was custom-made for him.|der;Paar;Schuh;werden;extra;für;ihn;maßgefertigt
60997.001|die Paar|noun|couple|Die Paar diskutierten über die Urlaubsplanung.|The couple discussed their holiday plans.|der;Paar;diskutieren;über;der;Urlaubsplanung
61054.0|überlegen|Verb|to consider|Du solltest die Konsequenzen gründlich überlegen.|You should thoroughly consider the consequences.|du;solltest;der;Konsequenz;gründlich;überlegen
61107.0|der Dialog|noun|dialogue
61115.0|der Haken|noun|hook
61123.0|humorlos|adjective|humorless
61173.0|diskriminieren|verb|to discriminate
61313.0|betonen|verb|to emphasize
61483.0|das Riesenglück|noun|great luck
61548.0|die Akazie|noun|acacia
61550.0|die Dorade|noun|dorado
61554.0|der Pier|noun|pier
61554.001|die Pier|noun|pier
61560.0|Kinderkarussell|noun|children's carousel
61571.0|der Zentimeter|noun|centimeter
61571.001|das Zentimeter|noun|centimeter
61579.0|die Kulisse|noun|scenery
61590.0|der Hof|noun|courtyard
61608.0|der Pool|noun|pool
61608.001|das Pool|noun|pool
61615.0|der Damenschuh|noun|women's shoe
61619.0|die Fassade|noun|facade
61653.0|das Café|noun|café
61662.0|der Fischer|noun|fisherman
61671.0|dolce|adjective|sweet
61672.0|die Vita|noun|life
61676.0|der Sonnenschein|noun|sunshine
61800.0|verfluchen|Verb|to curse|Er begann den Tag seiner Geburt zu verfluchen.|He began to curse the day of his birth.|er;beginnen;der;Tag;sein;Geburt;zu;verfluchen
61830.0|schrecklich|adjective|terrible|Der Film war schrecklich und langweilig zugleich.|The movie was terrible and boring at the same time.|der;Film;sein;schrecklich;und;langweilig;zugleich
61858.0|die Zärtlichkeit|noun|tenderness
61891.0|die Barrikade|noun|barricade
61904.0|die Antifa|noun|the Antifa|Die Antifa organisierte die friedliche Demo.|The Antifa organized the peaceful protest.|der;Antifa;organisieren;der;friedlich;Demo
61917.0|schizophren|adjective|schizophrenic
61918.0|bipolar|adjective|bipolar
61936.0|asozial|adjective|antisocial
61957.0|das Highlight|noun|highlight
62048.0|intensiv|adjective|intensive
62072.0|der Freak|noun|freak|Der Freak sammelte bizarre und seltene Objekte.|The freak collected bizarre and rare objects.|der;Freak;sammeln;bizarr;und;selten;Objekt
62114.0|Köln|noun|Cologne
62117.0|Linz|noun|Linz
62120.0|Frankfurt|noun|Frankfurt
62122.0|Hamburg|noun|Hamburg
62125.0|teuer|adjective|expensive|Das Auto war teuer, aber es fährt ausgezeichnet.|The car was expensive, but it drives excellently.|der;Auto;sein;teuer;aber;es;fahren;ausgezeichnet
62128.0|balancieren|verb|to balance
62130.0|die Wien|noun|Vienna
62185.0|Joel|noun|Joel (a person's name)
62300.0|der Rave|noun|rave
62300.001|das Rave|noun|rave
62312.0|das Commitment|noun|commitment
62376.0|der One-Night-Stand|noun|one-night stand
62473.0|bitter|adjective|bitter|Die bittere Wahrheit wurde schließlich akzeptiert.|The bitter truth was eventually accepted.|der;bitter;Wahrheit;werden;schließlich;akzeptieren
62483.0|cl|abbreviation|cl (short for classic or clearance)
62577.0|müde|adjective|tired|Nach der Wanderung fühlte er sich erschöpft und müde.|After the hike, he felt exhausted and tired.|nach;der;Wanderung;fühlen;er;sich;erschöpft;und;müde
62681.0|die Melancholie|noun|melancholy
62716.0|diffus|adjective|diffuse
62733.0|winzig|adjective|tiny|Ein winziges Licht flackerte in der weiten Leere.|A tiny light flickered in the vast emptiness.|ein;winzig;Licht;flackern;in;der;weit;Leere
62734.0|die Kanone|noun|cannon
62738.0|die Romantik|noun|the romance|Die Romantik in alten Filmen wirkt oft überzogen.|The romance in old movies often seems exaggerated.|der;Romantik;in;alt;Film;wirken;oft;überzogen
62741.0|die Lampe|noun|lamp|Die Lampe im Wohnzimmer ist sehr stilvoll.|The lamp in the living room is very stylish.|der;Lampe;in;Wohnzimmer;sein;sehr;stilvoll
62748.0|das Pathos|noun|pathos
62769.0|neurotisch|adjective|neurotic
62849.0|das Normal|noun|normal
62859.0|s|noun|s|Das Symbol s steht für Sekunden in der Tabelle.|The symbol s represents seconds in the table.|der;Symbol;s;stehen;für;Sekunde;in;der;Tabelle
62861.0|der Rotwein|noun|the red wine|Der Rotwein im Glas duftete nach reifen Beeren.|The red wine in the glass smelled of ripe berries.|der;Rotwein;in;Glas;duften;nach;reif;Beere
62864.0|Moskau|noun|Moscow
62871.0|die Rockmusik|noun|rock music
62881.0|der Rosengarten|noun|rose garden
62944.0|das Kino|Noun|cinema|Das Kino zeigte gestern einen neuen Actionfilm.|The cinema showed a new action movie yesterday.|der;Kino;zeigen;gestern;ein;neu;Actionfilm
62948.0|der Farbfilm|noun|color film
63055.0|addieren|verb|to add
63061.0|dividieren|verb|to divide
63129.0|hä|interjection|huh
63133.0|diese|pronoun|this
63139.0|später|adjective|later
63229.0|Ex-Frau|noun|ex-wife
63483.0|fix|adjective|quick
63504.0|Emma|noun|Emma (a person's name)
63817.0|die Algebra|noun|algebra
63818.0|not|Adverb|not|Ich wusste nicht, ob er not lügen musste.|I didn't know if he had to lie urgently.|ich;wusste;nicht;ob;er;not;lügen;musste
63819.0|important|adjective|important
63857.0|der Joint|noun|joint (cannabis)
63915.0|happy|adjective|happy|Sie wirkte trotz allem auffallend happy bei der Feier.|She seemed remarkably happy at the celebration despite everything.|sie;wirken;trotz;alle;auffallend;happy;bei;der;Feier
63949.0|die Back|noun|the oven|Die Back im Restaurant ist immer auf Hochtouren.|The oven in the restaurant is always running at full speed.|der;Back;in;Restaurant;sein;immer;auf;Hochtour
63949.001|der Back|noun|the bake|Der Back im Ofen verströmte einen köstlichen Duft.|The bake in the oven emitted a delicious scent.|der;Back;in;Ofen;verströmen;ein;köstlich;Duft
63999.0|Bye|noun|bye
64009.0|beschließen|verb|to decide
64131.0|aggressiv|adjective|aggressive
64150.0|der Crack|noun|crack (drug)
64150.001|das Crack|noun|crack (drug)
64244.0|sauber|adjective|clean|Die Küche war nach dem Putzen endlich sauber.|The kitchen was finally clean after cleaning.|der;Küche;sein;nach;der;Putzen;endlich;sauber
64251.0|das Kindheitstrauma|noun|childhood trauma
64293.0|die Weihnachtsgans|noun|Christmas goose
64308.0|das Fach|noun|subject (school)
64400.0|das Plusquamperfekt|noun|pluperfect
64418.0|Russisch|adjective|Russian
64451.0|prophylaktisch|adjective|prophylactic
64468.0|das Opium|noun|opium
64558.0|legendär|adjective|legendary
64657.0|der Massenmörder|noun|mass murderer
64664.0|der Mord|noun|murder|Der Mord erschütterte die kleine, ruhige Gemeinde.|The murder shook the small, quiet community.|der;Mord;erschütteren;der;klein;ruhig;Gemeinde
64671.0|der Prozess|noun|trial
64722.0|Kickdown|noun|kickdown (in driving)
64731.0|die Kavallerie|noun|cavalry
64742.0|die Attacke|noun|attack
64761.0|offensiv|adjective|offensive
64762.0|verteidigen|verb|to defend
64772.0|beleidigen|verb|to insult
64779.0|die Alternative|noun|alternative
64791.0|kollegial|adjective|collegial
64794.0|Akteneinsicht|noun|access to records
64838.001|der Fax|noun|fax
64860.0|die Zivilisation|noun|civilization
64870.0|mitmachen|verb|to participate
64917.0|der Stalin|noun|Stalin
64918.0|Stalingrad|noun|Stalingrad
64933.0|der Tipp|Noun|tip|Der Tipp war sehr hilfreich für meine Arbeit.|The tip was very helpful for my work.|der;Tipp;sein;sehr;hilfreich;für;mein;Arbeit
64953.0|herab|adverb|down|Der Kletterer blickte vorsichtig herab ins Tal.|The climber cautiously looked down into the valley.|der;Kletterer;blicken;vorsichtig;herab;in;Tal
64963.0|zuckersüß|adjective|sugar-sweet
64974.0|die Fahrtrichtung|noun|direction of travel
64992.0|Ingo|noun|Ingo (a person's name)
64999.0|das Staatsexamen|noun|state exam
65019.0|die Miene|noun|facial expression
65027.0|die Kantine|noun|canteen
65083.0|leck|adjective|leaky
65130.0|gebildet|adjective|educated
65232.0|exekutieren|verb|to execute
65238.0|der Gleichschritt|noun|marching in step
65242.0|Attention|noun|attention
65294.0|der Superstar|noun|superstar
65315.0|die Philosophie|noun|philosophy
65336.0|Message|noun|message
65356.0|dahinter|adverb|behind it
65414.0|der Journalist|noun|journalist
65419.0|die Hochkultur|noun|high culture
65435.0|das Studium|noun|studies
65667.0|scharf|adjective|sharp|Die scharfen Konturen des Messers funkelten im Licht.|The sharp contours of the knife sparkled in the light.|der;scharf;Kontur;der;Messer;funkeln;in;Licht
65836.001|die Beta|noun|beta
65843.0|der Mentor|noun|mentor
65856.0|das Cash|noun|cash
65860.0|Mio|abbreviation|million
65878.0|die Sphinx|noun|sphinx
65878.001|der Sphinx|noun|sphinx
65901.0|tätowieren|verb|to tattoo|Der Künstler wird das Motiv präzise tätowieren.|The artist will tattoo the design precisely.|der;Künstler;werden;der;Motiv;präzise;tätowieren
65918.0|surfen|verb|to surf
65924.0|die Berufsschule|noun|vocational school
65929.0|der Gourmet|noun|gourmet
65960.0|das Signal|noun|signal
65963.0|der Markt|noun|the market|Der Markt war voller Menschen und bunter Stände.|The market was full of people and colorful stalls.|der;Markt;sein;voll;Mensch;und;bunt;Stand
66182.0|der Flüchtling|noun|refugee
66199.0|populistisch|adjective|populist
66200.0|die Sicherheitspolitik|noun|security policy
66217.0|die Talkshow|noun|talk show
66229.0|das Interesse|noun|interest|Das Interesse an Geschichte nahm in der Klasse zu.|Interest in history increased in the class.|der;Interesse;an;Geschichte;zunehmen;in;der;Klasse;zu
66274.0|jährlich|adjective|annual
66298.0|Rainer|noun|Rainer (a person's name)
66333.0|der Populist|noun|populist
66346.0|die Ordnung|noun|order
66369.0|markieren|verb|to mark|Bitte markiere die wichtigsten Absätze im Text.|Please mark the most important paragraphs in the text.|Bitte;markieren;der;wichtig;Absatz;in;Text
66393.0|die Portion|noun|portion
66427.0|streng|adjective|strict
66489.0|der Lobbyist|noun|lobbyist
66500.0|gierig|adjective|greedy|Die gierigen Blicke verrieten seine Absichten.|The greedy glances revealed his intentions.|der;gierig;Blick;verrieten;sein;Absicht
66511.0|das Liedchen|noun|little song
66515.0|das End|noun|end|Das End der Geschichte war unvorhersehbar.|The end of the story was unpredictable.|der;End;der;Geschichte;sein;unvorhersehbar
66549.0|kaltblütig|adjective|cold-blooded
66551.0|kriminell|adjective|criminal
66610.0|stets|adverb|always|Er war stets bemüht, das Beste zu geben.|He always tried to give his best.|er;sein;stets;bemüht;der;gute;zu;geben
66611.0|fordern|verb|to demand|Die Demonstranten fordern mehr Gerechtigkeit.|The protesters demand more justice.|der;Demonstrant;fordern;mehr;Gerechtigkeit
66642.0|observieren|verb|to observe
66661.0|die Tanzlehrerin|noun|female dance teacher
66665.0|der Tanzkurs|noun|dance class
66668.0|buchen|verb|to book|Wir sollten frühzeitig die Tickets für den Flug buchen.|We should book the tickets for the flight early.|wir;sollen;frühzeitig;der;Ticket;für;der;Flug;buchen
66682.0|praktizieren|verb|to practice
66769.0|montags|adjective|on Mondays
66860.0|die Gesangslehrerin|noun|female vocal coach
67013.0|das Gleichgewicht|noun|balance
67112.0|das Talent|noun|talent
67117.0|rastlos|adjective|restless
67315.0|stattdessen|adverb|instead|Stattdessen blieb er stehen und lauschte dem Wind.|Instead, he stood still and listened to the wind.|stattdessen;stehenbleiben;er;stehen;und;lauschen;der;Wind
67316.0|die Polonaise|noun|Polonaise (dance)
67350.0|das Hashtag|noun|hashtag|Das Hashtag ging innerhalb von Stunden viral.|The hashtag went viral within hours.|der;Hashtag;gehen;innerhalb;von;Stunde;viral
67350.001|der Hashtag|noun|hashtag|Ein passender Hashtag kann die Reichweite erhöhen.|A relevant hashtag can increase reach.|ein;passend;Hashtag;können;der;Reichweite;erhöhen
67363.0|die Glühbirne|noun|lightbulb
67385.0|die Uni|noun|the university|Die Uni bietet viele interessante Vorlesungen an.|The university offers many interesting lectures.|der;Uni;anbieten;vieler;interessant;Vorlesung;an
67385.001|das Uni|noun|the university|Das Uni bietet neue Kurse im Bereich KI an.|The university offers new courses in AI.|der;Uni;anbieten;neu;Kurs;in;Bereich;KI;an
67426.0|die Tafel|noun|the board|Die Lehrerin schreibt die Aufgabe an die Tafel.|The teacher writes the task on the board.|der;Lehrerin;schreiben;der;Aufgabe;an;der;Tafel
67428.0|der Prof|noun|professor (informal)
67439.0|der Vortrag|noun|lecture
67497.0|der Klassenlehrer|noun|class teacher
67501.0|das Casino|noun|casino
67508.0|die Prüfung|noun|exam
67585.0|reproduzieren|verb|to reproduce
67642.0|übermorgen|adverb|the day after tomorrow
67643.0|selb|pronoun|self
67657.0|googlen|verb|google|Ich muss den Begriff kurz googlen, warte bitte.|I need to google the term quickly, please wait.|ich;muss;der;Begriff;kurz;googlen;warten;bitte
67671.0|die Sekunde|noun|second|In jeder Sekunde rast das Herz etwas schneller.|In every second, the heart beats a little faster.|in;jeder;Sekunde;rasen;der;Herz;etwas;schnell
67689.0|der Kalender|noun|calendar
67696.0|der Kurs|noun|course
67705.0|verändern|verb|to change|Manchmal muss man seinen Blickwinkel verändern.|Sometimes you have to change your perspective.|manchmal;muss;man;sein;Blickwinkel;verändern
67773.0|das Update|noun|update
67773.001|der Update|noun|update
67775.0|Allah|noun|Allah
67867.0|die U-Bahn|noun|the subway|Die U-Bahn fuhr direkt zur Hauptbahnhof-Station.|The subway went directly to the main station.|der;U-Bahn;fahren;direkt;zu;Hauptbahnhof-Station
67901.0|triggern|verb|to trigger
67906.0|das Headset|noun|headset
67906.001|der Headset|noun|headset
67928.0|pädagogisch|adjective|pedagogical
68040.0|entnazifizieren|verb|to denazify
68051.0|deeskalieren|verb|to deescalate
68091.0|die Karte|Noun|card|Die Karte für das Konzert war schnell ausverkauft.|The card for the concert sold out quickly.|der;Karte;für;der;Konzert;sein;schnell;ausverkaufen
68098.0|der Promi|noun|celebrity
68098.001|die Promi|noun|celebrity
68102.0|das Ficken|Nomen|the sex|Das Ficken war Thema eines provokanten Buches.|Sex was the topic of a provocative book.|der;Ficken;sein;Thema;ein;provokant;Buch
68117.0|die Beleidigung|noun|insult
68167.0|intervenieren|verb|to intervene
68171.0|demokratisieren|verb|to democratize
68176.0|bombardieren|verb|to bombard
68181.0|privatisieren|verb|to privatize
68184.0|der Konzern|noun|corporation
68185.0|expandieren|verb|to expand
68188.0|investieren|verb|to invest
68220.0|der Borg|noun|borg (fictional or collective)
68221.0|assimilieren|verb|to assimilate
68227.0|installieren|verb|to install|Man muss die Software vorab installieren.|You need to install the software beforehand.|man;muss;der;Software;vorab;installieren
68271.0|der Toaster|noun|toaster
68287.0|Dispo|noun|disposition (short for)
68288.0|online|adjective|online
68300.0|grinsen|verb|to grin
68371.0|die Hotline|noun|hotline
68412.0|das Parlament|noun|parliament
68417.0|der Volksvertreter|noun|representative
68463.0|der Buchstabe|noun|letter (alphabet)
68516.0|der Zufall|noun|the coincidence|Es war purer Zufall, dass wir uns trafen.|It was pure coincidence that we met.|es;sein;pur;Zufall;dass;wir;sich;treffen
68527.0|paranoid|adjective|paranoid|Er zeigte zunehmend paranoide Verhaltensweisen.|He exhibited increasingly paranoid behaviors.|er;zeigen;zunehmend;paranoid;Verhaltensweise
68580.0|lustig|adjective|funny|Das lustige Video brachte alle zum Lachen.|The funny video made everyone laugh.|der;lustig;Video;bringen;alle;zu;Lachen
68644.0|schmutzig|adjective|dirty
68646.0|wertvoll|adjective|valuable
68671.0|das Lamm|noun|the lamb|Das Lamm graste friedlich auf der grünen Wiese.|The lamb grazed peacefully on the green meadow.|der;Lamm;grasten;friedlich;auf;der;grün;Wiese
68704.0|die Belohnung|noun|reward
68739.0|ha|interjection|ha
68747.0|Vera|noun|Vera
68770.0|die Challenge|noun|challenge
68782.0|der Gag|noun|gag
68784.0|die Granate|noun|grenade
68827.0|vibrieren|verb|to vibrate
68829.0|unrasiert|adjective|unshaven|Er erschien unrasiert und in lässiger Kleidung.|He appeared unshaven and in casual clothing.|er;erscheinen;unrasiert;und;in;lässig;Kleidung
68835.0|rasieren|verb|to shave|Er musste sich für das Fotoshooting rasieren.|He had to shave for the photo shoot.|er;musste;sich;für;der;Fotoshooting;rasieren
68878.0|das Model|noun|the model|Das Model posierte professionell für die Kamera.|The model posed professionally for the camera.|der;Model;posieren;professionell;für;der;Kamera
