|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
2099|surreal|adjective|surreal|Die Atmosphäre im Film war fast surreal.|The atmosphere in the movie was almost surreal.|
2100|tabu|noun|taboo|In manchen Kulturen ist dieses Thema ein Tabu.|In some cultures, this topic is a taboo.|
2101|tagelang|adverb|for days|Er arbeitete tagelang an seinem Meisterwerk.|He worked on his masterpiece for days.|
2102|taktieren|verb|to strategize|Er musste klug taktieren, um den Deal zu sichern.|He had to strategize wisely to secure the deal.|
2103|tätowieren|verb|to tattoo|Der Künstler wird das Motiv präzise tätowieren.|The artist will tattoo the design precisely.|
2104|taub|adjective|deaf|Nach der Explosion war er auf einem Ohr taub.|After the explosion, he was deaf in one ear.|
2105|taugen|verb|to be suitable|Dieses Werkzeug taugt nicht für feine Arbeiten.|This tool is not suitable for fine work.|
2106|taumeln|verb|to stagger|Der verletzte Boxer begann im Ring zu taumeln.|The injured boxer began to stagger in the ring.|
2107|tausendmal|adverb|a thousand times|Er hat die Geschichte schon tausendmal erzählt.|He has told the story a thousand times.|
2108|ticken|verb|to tick|Die alte Uhr im Wohnzimmer tickte gleichmäßig.|The old clock in the living room ticked steadily.|
2109|tiefbraun|adjective|deep brown|Der Boden des Waldes war tiefbraun und feucht.|The forest floor was deep brown and moist.|
2110|tiefgekühlt|adjective|deep-frozen|Die tiefgekühlten Beeren eignen sich für Desserts.|The deep-frozen berries are suitable for desserts.|
2111|tierisch|adjective|animalistic|Seine tierische Wut war kaum zu kontrollieren.|His animalistic rage was barely controllable.|
2112|tindern|verb|to Tinder|Viele nutzen die App, um aktiv zu tindern.|Many use the app to actively Tinder.|
2113|der Tod|noun|death|Der plötzliche Tod des Autors erschütterte viele.|The sudden death of the author shocked many.|
2114|tolerant|adjective|tolerant|Ein toleranter Umgang stärkt die Gemeinschaft.|A tolerant approach strengthens the community.|
2115|tolerieren|verb|to tolerate|Wir dürfen keine Diskriminierung tolerieren.|We must not tolerate discrimination.|
2116|töpfern|verb|to do pottery|Sie liebte es, elegante Vasen zu töpfern.|She loved doing pottery to create elegant vases.|
2117|toppen|verb|to surpass|Der neue Rekord wird schwer zu toppen sein.|The new record will be hard to surpass.|
2118|totprügeln|verb|to beat to death|Im Roman wird der Verräter vom Mob totgeprügelt.|In the novel, the traitor is beaten to death by the mob.|
2119|toxisch|adjective|toxic|Die toxische Arbeitsatmosphäre belastete das Team.|The toxic work atmosphere burdened the team.|
2120|tracken|verb|to track|Moderne Apps können den Schlaf präzise tracken.|Modern apps can track sleep precisely.|
2121|tränken|verb|to soak|Er musste das Leder gründlich in Öl tränken.|He had to thoroughly soak the leather in oil.|
2122|trashig|adjective|trashy|Der Film war zwar trashig, aber unterhaltsam.|The film was trashy but entertaining.|
2123|treudeutsch|adjective|staunchly German|Der Film porträtiert einen treudeutschen Offizier.|The film portrays a staunchly German officer.|
2124|trimmen|verb|to trim|Der Gärtner musste die Hecke regelmäßig trimmen.|The gardener had to trim the hedge regularly.|
2125|trist|adjective|dreary|Der trübe Himmel machte den Tag noch trister.|The cloudy sky made the day even drearier.|
2126|trojanisch|adjective|Trojan|Die trojanische List war strategisch brillant.|The Trojan ruse was strategically brilliant.|
2127|trostlos|adjective|desolate|Nach dem Sturm war die Landschaft völlig trostlos.|After the storm, the landscape was completely desolate.|
2128|tugendhaft|adjective|virtuous|Ihr tugendhaftes Verhalten wurde hoch geschätzt.|Her virtuous behavior was highly appreciated.|
2129|überbekommen|verb|to get over|Ich konnte den Verlust nur schwer überbekommen.|I had difficulty getting over the loss.|
2130|überfahren|verb|to run over|Das Auto überfuhr versehentlich einen kleinen Ast.|The car accidentally ran over a small branch.|
2131|überfällig|adjective|overdue|Die Entscheidung war längst überfällig.|The decision was long overdue.|
2132|überhöhen|verb|to overexaggerate|Man darf die Ergebnisse nicht künstlich überhöhen.|One must not overexaggerate the results artificially.|
2133|Überleben|noun|survival|Das Überleben der Art hängt vom Klima ab.|The survival of the species depends on the climate.|
2134|übersäen|verb|to scatter over|Die Wiese war mit bunten Blumen übersät.|The meadow was scattered over with colorful flowers.|
2135|überschlagen|verb|to estimate|Er konnte die Kosten grob überschlagen.|He could roughly estimate the costs.|
2136|übersteigen|verb|to exceed|Die Kosten überstiegen unser Budget bei Weitem.|The costs far exceeded our budget.|
2137|überteuern|verb|to overprice|Das Unternehmen darf Produkte nicht überteuern.|The company must not overprice products.|
2138|übertönen|verb|to drown out|Die laute Musik übertönte alle Gespräche.|The loud music drowned out all conversations.|
2139|überwehen|verb|to blow over|Ein sanfter Wind überwehte die weite Landschaft.|A gentle breeze blew over the wide landscape.|
2140|umgestalten|verb|to redesign|Das Unternehmen will die Lobby modern umgestalten.|The company wants to redesign the lobby in a modern way.|
2141|umher|adverb|around|Die Kinder liefen umher und suchten Ostereier.|The children ran around searching for Easter eggs.|
2142|umkippen|verb|to tip over|Das Glas Wasser kippte durch eine Bewegung um.|The glass of water tipped over due to a movement.|
2143|umkreisen|verb|to orbit|Der Satellit umkreist die Erde in 90 Minuten.|The satellite orbits the Earth in 90 minutes.|
2144|umlaufen|verb|to circulate|Das Gerücht über ihn begann schnell umlaufen.|The rumor about him began to circulate quickly.|
2145|umrunden|verb|to circle|Sie konnten die Insel mit einem Boot umrunden.|They were able to circle the island with a boat.|
2146|umschlagen|verb|to overturn|Der Sturm ließ das Segelboot fast umschlagen.|The storm nearly overturned the sailboat.|
2147|umschlingen|verb|to entwine|Die Reben umschlangen die alten Gemäuer sanft.|The vines gently entwined the old walls.|
2148|umziehen|verb|to move|Die Familie plant, nächsten Monat umzuziehen.|The family plans to move next month.|
2149|unanständig|adjective|indecent|Der unanständige Vorschlag sorgte für Empörung.|The indecent proposal caused outrage.|
2150|unantastbar|adjective|inviolable|Die Grundrechte sind laut Verfassung unantastbar.|According to the constitution, fundamental rights are inviolable.|
2151|unbarmherzig|adjective|merciless|Der unbarmherzige Sturm verwüstete die Küste.|The merciless storm devastated the coast.|
2152|unbefangen|adjective|unbiased|Eine unbefangene Perspektive ist oft erfrischend.|An unbiased perspective is often refreshing.|
2153|unbeliebt|adjective|unpopular|Die unbeliebte Entscheidung führte zu Protesten.|The unpopular decision led to protests.|
2154|unbequem|adjective|uncomfortable|Der unbequeme Stuhl verursachte Rückenschmerzen.|The uncomfortable chair caused back pain.|
2155|unbestechlich|adjective|incorruptible|Der Ermittler galt als absolut unbestechlich.|The investigator was considered absolutely incorruptible.|
2156|unbeweglich|adjective|immobile|Der unbewegliche Fels blockierte den schmalen Weg.|The immobile rock blocked the narrow path.|
2157|unentschlossen|adjective|indecisive|Er wirkte bei der Entscheidung unentschlossen.|He seemed indecisive about the decision.|
2158|unerhört|adjective|outrageous|Das unerhörte Verhalten wurde nicht toleriert.|The outrageous behavior was not tolerated.|
2159|unerreichbar|adjective|unreachable|Der Gipfel schien für das Team unerreichbar.|The summit seemed unreachable for the team.|
2160|unfassbar|adjective|unbelievable|Der Verlust der alten Bibliothek war unfassbar.|The loss of the old library was unbelievable.|
2161|ungeklärt|adjective|unresolved|Der Mordfall blieb auch nach Jahren ungeklärt.|The murder case remained unresolved even after years.|
2162|ungelogen|adverb|honestly|Es war ungelogen der beste Film des Jahres.|It was honestly the best film of the year.|
2163|ungenau|adjective|inaccurate|Die ungenauen Daten führten zu falschen Prognosen.|The inaccurate data led to false predictions.|
2164|ungeschickt|adjective|clumsy|Der ungeschickte Kellner ließ das Glas fallen.|The clumsy waiter dropped the glass.|
2165|ungeschminkt|adjective|unvarnished|Die Reportage zeigte die ungeschminkte Wahrheit.|The report showed the unvarnished truth.|
2166|ungewaschen|adjective|unwashed|Die ungewaschene Kleidung roch unangenehm.|The unwashed clothes smelled unpleasant.|
2167|universell|adjective|universal|Das Konzept ist universell und anpassungsfähig.|The concept is universal and adaptable.|
2168|unpolitisch|adjective|apolitical|Die Organisation bleibt absichtlich unpolitisch.|The organization deliberately remains apolitical.|
2169|unrasiert|adjective|unshaven|Er erschien unrasiert und in lässiger Kleidung.|He appeared unshaven and in casual clothing.|
2170|unseriös|adjective|unreliable|Das Angebot klang unseriös und wenig glaubwürdig.|The offer sounded unreliable and unconvincing.|
2171|unsinnig|adjective|nonsensical|Der unsinnige Plan wurde sofort verworfen.|The nonsensical plan was immediately discarded.|
2172|unsterblich|adjective|immortal|Die unsterbliche Melodie bewegt Generationen.|The immortal melody moves generations.|
2173|unweit|adverb|not far|Unweit des Dorfes befindet sich ein altes Schloss.|Not far from the village lies an old castle.|
2174|unwiederbringlich|adjective|irrevocable|Der Verlust war unwiederbringlich und tragisch.|The loss was irrevocable and tragic.|
2175|unzerstörbar|adjective|indestructible|Das Material gilt als nahezu unzerstörbar.|The material is considered nearly indestructible.|
2176|vegan|adjective|vegan|Die veganen Produkte sind immer stärker gefragt.|Vegan products are increasingly in demand.|
2177|vegetarisch|adjective|vegetarian|Das vegetarische Gericht war überraschend würzig.|The vegetarian dish was surprisingly spicy.|
2178|verängstigen|verb|to frighten|Der laute Knall verängstigte die Anwesenden.|The loud bang frightened those present.|
2179|verarschen|verb|to mock|Das Publikum ließ sich von ihm nicht verarschen.|The audience did not let itself be mocked by him.|
2180|verbiegen|verb|to bend|Zu großer Druck kann das Metall verbiegen.|Excessive pressure can bend the metal.|
2181|verblühen|verb|to wither|Die Blumen verblühten nach wenigen heißen Tagen.|The flowers withered after a few hot days.|
2182|verbünden|verb|to ally|Die Länder verbündeten sich gegen die Bedrohung.|The countries allied against the threat.|
2183|verdammen|verb|to condemn|Das Gericht verdammte die Taten als unmenschlich.|The court condemned the actions as inhumane.|
2184|verderben|verb|to spoil|Die Hitze ließ das Essen schnell verderben.|The heat caused the food to spoil quickly.|
2185|verdrecken|verb|to soil|Das Auto verdreckte auf der schlammigen Straße.|The car got soiled on the muddy road.|
2186|verdrücken|verb|to devour|Er verdrückte das riesige Sandwich in Minuten.|He devoured the huge sandwich in minutes.|
2187|verehren|verb|to adore|Die Schüler verehrten ihren engagierten Lehrer.|The students adored their dedicated teacher.|
2188|vererben|verb|to bequeath|Er vererbte sein Vermögen der Stiftung.|He bequeathed his fortune to the foundation.|
2189|verfehlen|verb|to miss|Der Pfeil verfehlte knapp das Ziel.|The arrow narrowly missed the target.|
2190|verfließen|verb|to elapse|Die Zeit verfloss, ohne dass jemand es bemerkte.|Time elapsed without anyone noticing.|
2191|verfluchen|verb|to curse|Er verfluchte den Tag, an dem er sie traf.|He cursed the day he met her.|
2192|verführen|verb|to seduce|Das Angebot verführte ihn zu einem schnellen Kauf.|The offer seduced him into a quick purchase.|
2193|vergammeln|verb|to decay|Das Gemüse ließ man im Keller vergammeln.|The vegetables were left to decay in the cellar.|
2194|verglühen|verb|to burn up|Die Sternschnuppe verglühte am Nachthimmel.|The shooting star burned up in the night sky.|
2195|verhauen|verb|to thrash|Er verhauchte den Gegner in einem fairen Duell.|He thrashed the opponent in a fair duel.|
2196|verhören|verb|to interrogate|Die Polizei verhörte die Verdächtigen stundenlang.|The police interrogated the suspects for hours.|
2197|verhüllen|verb|to veil|Dichter Nebel verhüllte die gesamte Landschaft.|Thick fog veiled the entire landscape.|
2198|verkacken|verb|to botch|Solch saloppe Ausdrücke sollten vermieden werden.|Such casual expressions should be avoided.|
2199|verkappt|adjective|covert|Der verkappte Plan wurde nach Wochen entdeckt.|The covert plan was uncovered after weeks.|
2200|verkehrt|adjective|wrong|Das Gemälde hing völlig verkehrt an der Wand.|The painting was hanging completely wrong on the wall.|
2201|verklagen|verb|to sue|Er wollte die Firma wegen Betrugs verklagen.|He wanted to sue the company for fraud.|
2202|verklären|verb|to glorify|Man sollte die Vergangenheit nicht verklären.|One should not glorify the past.|
2203|verkleiden|verb|to disguise|Die Kinder verkleideten sich als Märchenfiguren.|The children disguised themselves as fairy tale characters.|
2204|verkommen|verb|to deteriorate|Das Haus begann langsam zu verkommen.|The house slowly began to deteriorate.|
2205|verlieben|verb|to fall in love|Er verliebte sich unsterblich in die Sängerin.|He fell madly in love with the singer.|
2206|vermarkten|verb|to market|Das Produkt wurde weltweit erfolgreich vermarktet.|The product was successfully marketed worldwide.|
2207|vermasseln|verb|to mess up|Er hat die Gelegenheit gründlich vermasselt.|He thoroughly messed up the opportunity.|
