speech_part|word_de|word_en
das|Saudi-Arabien|Saudi Arabia
der|der Triumph, -e|triumph
adv|unterdessen|meanwhile, in the meantime
prep|willen|for the sake of
der|der Atomkern, -e|(atomic) nucleus
adj|ausgesprochen|pronounced, expressed, exceptional
verb|ausrufen, ruft aus, rief aus, hat ausgerufen|to page, call out
verb|bewaffnen, bewaffnet, bewaffnete, hat bewaffnet|to arm
der|der Enkel, -|grandson
die|die Legende, -n|legend
die|die Pflege|care
adj|präsent|present
die|die Recherche, -n|research
verb|stimulieren, stimuliert, stimulierte, hat stimuliert|to stimulate
der|der Vertrieb, -e|market, sale, sales
adj|vornehm|noble, fine
adj|bedeutsam|important, significant, meaningful
adj|evangelisch|Protestant
die|die Illusion, -en|illusion
verb|kreisen, kreist, kreiste, ist gekreist|to circle
adj|nachdenklich|thoughtful
der|der Sozialdemokrat, -en|Social Democrat
verb|strukturieren, strukturiert, strukturierte, hat strukturiert|to structure
die|die Allianz, -en|alliance
die|die Arbeitslosenquote, -n|unemployment rate
verb|backen, bäckt, buk, hat gebacken|to bake
der|der Benutzer, -|user
das|das Ehepaar, -e|(married) couple
das|das Ensemble, -s|ensemble
die|die Handschrift, -en|handwriting
die|die Miene, -n|face, expression, look
das|das Motorrad, -̈er|motorbike
das|Nordkorea|North Korea
adj|pünktlich|punctual, on time
verb|anfassen, fasst an, fasste an, hat angefasst|to touch
der|der Dialekt, -e|dialect
adj|diplomatisch|diplomatic
die|die Effizienz, -en|efficiency
verb|färben, färbt, färbte, hat gefärbt|to color, dye
das|das Gutachten, -|report, (expert) opinion
der|der Kämpfer, -|fighter, combatant
das|das Klo, -s|toilet, john
verb|knacken, knackt, knackte, hat geknackt|to crack
der|der Knall, -e|bang
das|Kuba|Cuba
adj|oberflächlich|superficial
adj|parlamentarisch|parliamentary
adj|semantisch|semantic
verb|überwältigen, überwältigt, überwältigte, hat überwältigt|to overwhelm
verb|ähneln, ähnelt, ähnelte, hat geähnelt|to be similar, resemble
der|der Beleg, -e|proof, evidence, receipt
die|die Blase, -n|blister, bladder, bubble
die|die Energiewirtschaft|energy industry
das|das Halbfinale, -|semi-final
der|der Oberbürgermeister, -|mayor, city mayor, lord mayor
die|die Rezeption, -en|reception
das|das Tennis|tennis
das|das Entwicklungsland, -̈er|developing nation
die|die Jagd, -en|hunt, chase
die|die Puppe, -n|doll, puppet
der|der Spaziergang, -̈e|walk
verb|stolpern, stolpert, stolperte, ist gestolpert|to trip, stumble
adv|zeitweise|temporarily, at times, for a while
verb|zuschreiben, schreibt zu, schrieb zu, hat zugeschrieben|to accredit, attribute
die|die Auszeichnung, -en|award
der|der Bundesstaat, -en|confederation, federal state
adj|ethisch|ethical
die|die Fusion, -en|fusion, merger
verb|glänzen, glänzt, glänzte, hat geglänzt|to shine, glisten
die|die Instanz, -en|instance
verb|meiden, meidet, mied, hat gemieden|to avoid
adj|optimistisch|optimistic
das|das Segment, -e|segment
verb|widerspiegeln, spiegelt wider, spiegelte wider, hat widergespiegelt|to reflect
der|der Zyklus, -en|cycle
verb|abgehen, geht ab, ging ab, ist abgegangen|to come off, go off, exit, leave
die|die Ähnlichkeit, -en|similarity
adj|beweglich|mobile, flexible
der|der Fachbereich, -e|(academic) department, field
adj|fraglich|questionable
verb|hinsetzen, setzt hin, setzte hin, hat hingesetzt|to sit down
der|der Moderator, -en|moderator, host, presenter
die|die Mütze, -n|hat, cap
adj|nächtlich|nocturnal
die|die Realisierung, -en|implementation, realization
der|der Rechtsanwalt, -̈e|lawyer
der|der Rekord, -e|record
verb|wiedergeben, gibt wieder, gab wieder, hat wiedergegeben|to report, reproduce
verb|ausdehnen, dehnt aus, dehnte aus, hat ausgedehnt|to extend, expand
der|der Brexit|Brexit
die|die Diktatur, -en|dictatorship
der|der Einbruch, -̈e|break-in, burglary, slump, decline
das|das Insulin|insulin
die|die Interaktion, -en|interaction
die|die Kante, -n|edge
der|der Laut, -e|sound
die|die Rendite, -n|return
adj|selbstbewusst|self-confident
adj|souverän|sovereign
das|das Vokabular, -e|vocabulary
verb|weiterentwickeln, entwickelt weiter, entwickelte weiter, hat weiterentwickelt|to develop, refine
pron|worüber|what about
der|der Zerfall, -̈e|disintegration, collapse, decay
der|der Zweig, -e|branch, twig
verb|abreisen, reist ab, reiste ab, ist abgereist|to depart
die|die Drohung, -en|threat
die|die Erregung, -en|excitement, thrill, agitation
der|der Gruß, -̈e|greeting
verb|konstruieren, konstruiert, konstruierte, hat konstruiert|to construct
der|der Korb, -̈e|basket
der|der Pole, -n|Polish
der|der Schoß, -̈e|lap
der|der Veranstalter, -|organizer
die|die Verarbeitung, -en|processing, finishing
verb|zurückbleiben, bleibt zurück, blieb zurück, ist zurückgeblieben|to stay behind
verb|zusammenbrechen, bricht zusammen, brach zusammen, ist zusammengebrochen|to collapse, break down
die|die Attacke, -n|attack
verb|ausnutzen, nutzt aus, nutzte aus, hat ausgenutzt|to exploit, take advantage of
der|der Demonstrant, -en|demonstrator
die|die Ehefrau, -en|wife
adj|höflich|polite
das|das Insekt, -en|insect
die|die Konjunktur, -en|economy, economic situation
verb|spannen, spannt, spannte, hat gespannt|to stretch, tighten
der|der Sponsor, -en|sponsor
verb|sprengen, sprengt, sprengte, hat gesprengt|to blast, blow up
adv|tagsüber|during the day
verb|zerren, zerrt, zerrte, hat gezerrt|to pull
der|der Affe, -n|monkey, ape
der|DFB (Deutscher Fußball-Bund)|DFB
die|die Festlegung, -en|determination, specification, fixing
das|das Forum, -en|forum, audience, public discussion
das|das Geschäftsjahr, -e|financial year
das|das Mitleid|pity
adj|muslimisch|Muslim
der|der Spezialist, -en|specialist
adv|üblicherweise|usually
verb|verhängen, verhängt, verhängte, hat verhängt|to impose
verb|verstummen, verstummt, verstummte, ist verstummt|to fall silent
adj|visuell|visual
das|das Wohl|well-being
verb|zerlegen, zerlegt, zerlegte, hat zerlegt|to dismantle, take apart
verb|abzeichnen (sich), zeichnet ab, zeichnete ab, hat abgezeichnet|to emerge
verb|antreffen, trifft an, traf an, hat angetroffen|to find, encounter, meet
der|der Apparat, -e|device, gadget
verb|auslegen, legt aus, legte aus, hat ausgelegt|to lay out, design, interpret
der|der Betrachter, -|observer, viewer
der|der Ehemann, -̈er|husband
adj|nachträglich|subsequent, retrospective, belated
das|das Paradies, -e|paradise
die|die Spekulation, -en|speculation
adj|spitz|sharp
der|der Strauß, -̈e|bouquet, bunch, ostrich
der|der Studiengang, -̈e|course of study
das|das Ticket, -s|ticket
die|die Verteidigung, -en|defense
verb|ausschalten, schaltet aus, schaltete aus, hat ausgeschaltet|to turn off
num|dreizehn|thirteen
verb|einbinden, bindet ein, band ein, hat eingebunden|to involve, integrate
das|das Fieber, -|fever
verb|gießen, gießt, goss, hat gegossen|to water, pour
die|die Hauptsache, -n|main thing
verb|kassieren, kassiert, kassierte, hat kassiert|to collect, take the money
der|der Komponist, -en|composer
die|die Korrektur, -en|correction, adjustment
adj|monatlich|monthly
adj|sächsisch|Saxon
verb|schreiten, schreitet, schritt, ist geschritten|to stride, pace, tread, step
das|das Silber|silver
verb|thematisieren, thematisiert, thematisierte, hat thematisiert|to broach the issue, make a subject of discussion
der|der Urgroßvater, -̈|great-grandfather
der|die Verletzte|injured
verb|abdecken, deckt ab, deckte ab, hat abgedeckt|to cover
die|die Altstadt, -̈e|old town, historical center
das|das Denkmal, -e|monument, memorial
verb|einordnen, ordnet ein, ordnete ein, hat eingeordnet|to file, rank, get in lane
die|die Einzelheit, -en|detail
adj|frühzeitig|premature, early
adj|fundamental|fundamental
verb|glühen, glüht, glühte, hat geglüht|to glow, smolder
der|der Import, -e|import
die|die Konstante, -n|constant
die|die Schublade, -n|drawer
die|die Toleranz, -en|tolerance
adj|unnötig|unnecessary
die|die Verhaltensweise, -n|behavior
die|die Wachstumsrate|growth rate
der|der Begleiter, -|attendant, companion
verb|einhergehen, geht einher, ging einher, ist einhergegangen|to be accompanied
verb|einholen, holt ein, holte ein, hat eingeholt|to pull in, catch up
der|der Fund, -e|discovery
adj|funktional|functional
der|der Hase, -n|rabbit
die|die Jungfrau, -en|virgin
adj|legal|legal
der|der Pfad, -e|path, trail
verb|riskieren, riskiert, riskierte, hat riskiert|to risk
adj|silbern|silver
die|die Teilung, -en|division, separation, partition
die|die Überwachung, -en|surveillance
die|die Anatomie, -n|anatomy
das|das Design, -s|design
der|der Durchbruch, -̈e|breakthrough
die|die Jahreszeit, -en|season
das|das Lob, -e|praise
die|die Telefonnummer, -n|phone number
die|die Umwandlung, -en|conversion
die|die Bekämpfung, -en|combat, control
die|die Finanzkrise, -n|financial crisis
verb|umrechnen, rechnet um, rechnete um, hat umgerechnet|to convert
das|das Archiv, -e|archive
die|die Dose, -n|can, tin
verb|erwecken, erweckt, erweckte, hat erweckt|to wake, awaken
der|der Geheimdienst, -e|secret service
verb|mustern, mustert, musterte, hat gemustert|to eye, examine, inspect
die|die NATO|NATO
die|die Symmetrie, -n|symmetry
adj|ungleich|dissimilar, unequal
adj|verlässlich|reliable
verb|abschalten, schaltet ab, schaltete ab, hat abgeschaltet|to switch off, turn off
verb|blättern, blättert, blätterte, hat geblättert|to turn, flip, browse
adj|brav|well-behaved, good
der|der Cousin, -s|cousin
verb|ergehen, ergeht, erging, hat ergangen|to fare, be enacted
der|der Gesang, -̈e|singing, vocals
das|das Hilfsmittel, -|means, aid, tool
verb|verstoßen, verstößt, verstieß, hat verstoßen|to repudiate, trespass, break (the law)
die|die Abwesenheit, -en|absence
der|der Anhang, -̈e|appendix
das|das Atelier, -s|studio
das|das Brett, -er|board, plank
die|die Fachsprache, -n|technical language
die|die Geldmenge, -n|money supply
das|das Getreide, -|cereal, grain
das|das Grundrecht, -e|fundamental right
die|die Leere|emptiness
verb|zurückliegen, liegt zurück, lag zurück, hat zurückgelegen|to date back, be in the past, trail
der|der Abgrund, -̈e|abyss
das|das Asyl, -e|asylum
verb|aufziehen, zieht auf, zog auf, hat aufgezogen|to raise, rear, wind (up)
verb|einreichen, reicht ein, reichte ein, hat eingereicht|to submit
adj|faul|lazy
das|das Fell, -e|fur, coat, skin
verb|mitspielen, spielt mit, spielte mit, hat mitgespielt|to play, join in
verb|schwören, schwört, schwor, hat geschworen|to swear
der|der Syrer, -|Syrian
verb|verzeihen, verzeiht, verzieh, hat verziehen|to forgive, excuse
verb|anstoßen, stößt an, stieß an, hat angestoßen|to toast, initiate
der|der Einkauf, -̈e|purchase, shopping
verb|erlassen, erlässt, erließ, hat erlassen|to enact, issue
die|die Erstellung, -en|preparation, creation
das|das Fass, -̈er|keg, barrel
der|der Kulturstaatsminister, -|minister of culture
der|der Landsmann, -̈er|compatriot, fellow countryman
die|die Laufzeit, -en|term
das|das Nahrungsmittel, -|food
adj|plausibel|plausible
das|das Quartier, -e|quarters
der|der Spielraum, -̈e|leeway, scope, wiggle room
der|der Stickstoff|nitrogen
der|der Trost|solace, comfort
verb|zuschlagen, schlägt zu, schlug zu, hat zugeschlagen|to strike, slam
verb|behindern, behindert, behinderte, hat behindert|to obstruct, impede
adj|beträchtlich|considerable
die|die Ewigkeit, -en|eternity
die|die Größenordnung, -en|scale, size, magnitude
verb|hinfahren, fährt hin, fuhr hin, ist hingefahren|to go, drive there
die|die Metropole, -n|metropolis
adj|östlich|eastern, east
der|der Reiter, -|horseman, rider
verb|spinnen, spinnt, spann, hat gesponnen|to spin, be crazy
das|das Trinken|drink, drinking
verb|verkehren, verkehrt, verkehrte, hat verkehrt|to socialize, consort
verb|verwundern, verwundert, verwunderte, hat verwundert|to surprise, amaze, astonish
adj|zulässig|permitted, permissible, acceptable
der|der Abstieg, -e|descent
adj|ausgezeichnet|excellent, outstanding
die|die Deutung, -en|interpretation
der|der Einstieg, -e|entry
adj|führend|leading
die|die Halbzeit, -en|halftime
der|der Irrtum, -̈er|error, misconception
das|das Isotop, -e|isotope
das|das Kissen, -|pillow, cushion
der|der Römer, -|Roman
der|der Specht, -e|woodpecker
die|die Übereinstimmung, -en|match, agreement
adj|unschuldig|innocent
verb|veranlassen, veranlasst, veranlasste, hat veranlasst|to arrange, cause, initiate
die|die Vorgehensweise, -n|approach, procedure
die|die Affäre, -n|affair
adj|afghanisch|Afghan
verb|ausstrahlen, strahlt aus, strahlte aus, hat ausgestrahlt|to radiate, broadcast
verb|beeinträchtigen, beeinträchtigt, beeinträchtigte, hat beeinträchtigt|to affect, impair
die|die Fluggesellschaft, -en|airline
adj|gläubig|religious, devout
verb|heilen, heilt, heilte, hat geheilt|to heal, cure
die|die Kündigung, -en|termination, cancellation, notice
das|das Kupfer, -|copper
die|die Lesung, -en|reading
das|Argentinien|Argentina
der|der Dom, -e|cathedral
adv|eigens|especially, specifically
die|die Ergänzung, -en|supplement, addition
verb|ernten, erntet, erntete, hat geerntet|to harvest
die|die Jury, -s|jury
der|der Kumpel, -|pal
adj|nominal|nominal
die|die Ratte, -n|rat
num|sechzehn|sixteen
das|das Seil, -e|rope
der|der Tresen, -|counter
verb|einstufen, stuft ein, stufte ein, hat eingestuft|to classify, rate, rank
die|die Fakultät, -en|faculty
verb|hindeuten, deutet hin, deutete hin, hat hingedeutet|to point to
verb|langweilen, langweilt, langweilte, hat gelangweilt|to bore
adj|magisch|magical
das|das Modul, -e|module
der|der Priester, -|priest
der|der Rückzug, -̈e|retreat
das|das Stockwerk, -e|floor
der|Tiroler|Tyrolean
adv|zuweilen|sometimes, occasionally, from time to time
die|die Abnahme, -n|acceptance, decrease, decline, removal
die|die Arbeitszeit, -en|working hours
das|das Elektroauto, -s|electric car
pron|irgendjemand|someone, anyone
die|die Jeans, -|jeans
verb|nachgeben, gibt nach, gab nach, hat nachgegeben|to yield, indulge, cave in
der|der Tatort, -e|crime scene
adj|tragisch|tragic
das|das Attentat, -e|assassination
der|der Ausschnitt, -e|section, extract, excerpt, neckline
adv|jüngst|recent
die|die Kopie, -n|copy
die|die Population, -en|population
das|das Referendum, -en|referendum
adj|simpel|simple
verb|tasten, tastet, tastete, hat getastet|to fumble, feel
der|der Umzug, -̈e|move
adj|uralt|ancient
verb|zusammenhalten, hält zusammen, hielt zusammen, hat zusammengehalten|to hold together, stick together
adj|anfänglich|initial
der|der Anwohner, -|resident
der|der Ausblick, -e|outlook, forecast, view
die|die Butter|butter
die|die Diskriminierung, -en|discrimination
der|der Frosch, -̈e|frog
der|der Funke, -n|spark
adj|fürchterlich|terrible
adj|norwegisch|Norwegian
der, die|die Reiche|rich
die|die Skulptur, -en|sculpture
der|der Stadtrat, -̈e|city council
der|der Verweis, -e|reference, reprimand
adj|Zürcher|Zurich
die|die Beachtung|attention, consideration, compliance
die|die Befreiung, -en|liberation
verb|bescheren, beschert, bescherte, hat beschert|to bring, bestow
der|der Botschafter, -|ambassador
der, die|die Delegierte|delegate
prep|entgegen|contrary to
das|das Grundeinkommen|basic income
das|Nachhinein|retrospect
die|die Neigung, -en|tendency, propensity, slope, incline
das|das Obst|fruit
der|der Ofen, -Ö|oven, furnace
verb|offenbaren, offenbart, offenbarte, hat offenbart|to reveal
der|der Redakteur, -e|editor
die|die Sehne, -n|tendon
der|der Spalt, -e|crack
adj|vertikal|vertical
die|die Weiterentwicklung, -en|further development, advancement
der|der Zorn|anger, wrath
verb|beschwören, beschwört, beschwor, hat beschworen|to conjure, swear to
die|die Kreuzung, -en|intersection
der|der Mars|Mars
der|der Mindestlohn, -̈e|minimum wage
der|der Missbrauch, -̈e|abuse
der|der Nationalpark, -s|national park
die|die Offenheit|openness, candor
der|der Premierminister, -|prime minister
adj|wörtlich|literal
die|die Fassung, -en|version, composure, socket
verb|fertigen, fertigt, fertigte, hat gefertigt|to produce, manufacture
adv|halbwegs|halfway, reasonably, partially
adj|jugendlich|youthful
das|das Präparat, -e|preparation, compound
die|die Rettung, -en|rescue, salvation
die|die Ruine, -n|ruin
die|die Tablette, -n|tablet, pill
verb|verdecken, verdeckt, verdeckte, hat verdeckt|to cover, hide
verb|verzögern, verzögert, verzögerte, hat verzögert|to delay
die|die Zivilisation, -en|civilization
adj|zuversichtlich|confident, hopeful
