|frequency_rank|part_of_speech_short|word_de|word_forms_de|sentence_de|word_translations_en|word_en|sentence_en|part_of_speech|sentence_original_de|sentence_original_en
3227|3130|verb|schwingen|schwingen, schwingt, schwang, hat geschwungen|Er schwingt das Seil über den Kopf.|to swing|to swing|He swings the rope over his head.|verb|Ole schwingt das Kind an den Armen durch die Luft.|Ole swings the child by the arms through the air.
3228|3131|verb|erleiden|erleiden, erleidet, erlitt, hat erlitten|Er erlitt einen schweren Verlust.|to suffer|to suffer|He suffered a heavy loss.|verb|Viele Menschen auf der Welt erleiden noch immer große Armut.|Many people in the world still suffer great poverty.
3229|3132|der|der Export|die Exporte|Der Export von Waren nimmt zu.|export|export|The export of goods is increasing.|noun|Die Hälfte unserer Ware ist für den Export bestimmt.|Half of our goods are destined for export.
3230|3133|verb|kehren|kehren, kehrt, kehrte, hat gekehrt|Er kehrt die Blätter zusammen.|to sweep|to sweep|He sweeps the leaves together.|verb|Sie kehren die Straße vor ihrem Haus.|They sweep the street in front of their house.
3231|3134|die|die Phantasie|die Phantasien|Seine Phantasie kennt keine Grenzen.|imagination, fantasy|imagination|His imagination knows no bounds.|noun|Um ein Buch zu schreiben, brauchst du viel Phantasie.|To write a book, you need a lot of imagination.
3232|3135|das|das Verbrechen|die Verbrechen|Das Verbrechen wurde schnell aufgeklärt.|crime|crime|The crime was quickly solved.|noun|Ein Verbrechen hat oft eine Strafe zur Folge.|Crime often results in punishment.
3233|3136|die|die Aktivierung|die Aktivierungen|Die Aktivierung der Karte dauerte lange.|activation|activation|The activation of the card took a long time.|noun|Wie senden Ihnen eine Mail für die Aktivierung Ihres Accounts.|We will send you an e-mail for activation of your account.
3234|3137|verb|aussuchen|aussuchen, sucht aus, suchte aus, hat ausgesucht|Er sucht das beste Angebot aus.|to choose|to choose|He chooses the best offer.|verb|Dieses Jahr darfst du dir dein Geschenk selbst aussuchen.|This year you can choose your own gift.
3235|3138|die|die Dunkelheit|die Dunkelheiten|In der Dunkelheit erkennt man wenig.|darkness|darkness|In the darkness, little can be seen.|noun|Ich laufe nicht gerne in der Dunkelheit nach Hause.|I don’t like walking home in the dark.
3236|3139|verb|hauen|hauen, haut, haute, hat gehauen|Er haut mit dem Hammer auf den Nagel.|to hit, hew, slap|to hit|He hits the nail with the hammer.|verb|Ihr Kind haut ständig die anderen Kinder in der Schule.|Your child is always hitting the other children at school.
3237|3140|das|das Stadion|die Stadione|Das Stadion füllte sich schnell.|stadium|stadium|The stadium filled up quickly.|noun|Wir sehen uns das Spiel live im Stadion an.|We’ll watch the match live at the stadium.
3238|3141|die|die Übertragung|die Übertragungen|Die Übertragung begann um 20 Uhr.|transmission, broadcast|broadcast|The broadcast started at 8 pm.|noun|Die Übertragung des Spiels im Fernsehen wird unterbrochen.|The transmission of the game on television is interrupted.
3239|3142|der|der Wasserstoff||Wasserstoff ist ein wichtiges Element.|hydrogen|hydrogen|Hydrogen is an important element.|noun|Wasserstoff ist ein chemisches Element, das mit Sauerstoff zusammen Wasser ergibt.|Hydrogen is a chemical element which, together with oxygen, produces water.
3240|3143|der|der Anblick|die Anblicke|Der Anblick überraschte alle Anwesenden.|sight|sight|The sight surprised everyone present.|noun|Die kranken Kinder bieten einen traurigen Anblick.|Sick children present a sad sight.
3241|3144|verb|ausscheiden|ausscheiden, scheidet aus, schied aus, hat ausgeschieden|Er scheidet aus dem Wettbewerb aus.|to leave, retire, be eliminated|to be eliminated|He is eliminated from the competition.|verb|Mein Team scheidet aus dem Wettbewerb aus.|My team is was eliminated from the competition.
3242|3145|der|der Durchschnitt|die Durchschnitte|Der Durchschnitt liegt über dem Ziel.|average|average|The average is above the target.|noun|Meine Noten entsprechen dem Durchschnitt.|My grades are average.
3243|3146|das|das Klima|die Klimas|Das Klima verändert sich weltweit.|climate|climate|The climate is changing worldwide.|noun|Das Klima bestimmt das Wetter eines Landes.|The climate determines the weather of a country.
3244|3147|verb|vergrößern|vergrößern, vergrößert, vergrößerte, hat vergrößert|Er will seine Firma vergrößern.|to increase, extend, enlarge|enlarge|He wants to enlarge his company.|verb|Ich versuche durch viel Arbeit, mein Vermögen ständig zu vergrößern.|I try by a lot of work to constantly increase my fortune.
3245|3148|die|die Grafik|die Grafiken|Die Grafik zeigt deutliche Unterschiede.|graphic|graphic|The graphic shows clear differences.|noun|In der Prüfung müssen sie eine Grafik beschreiben.|They must describe a graphic in the exam.
3246|3149|der|der Großteil|die Großteile|Der Großteil der Arbeit ist erledigt.|large part, majority|majority|The majority of the work is done.|noun|Ein Großteil der Menschen isst Fleisch.|The majority of people eat meat.
3247|3150|die|die Motivation|die Motivationen|Die Motivation der Mitarbeiter ist hoch.|motivation|motivation|The employees’ motivation is high.|noun|Für ein erfolgreiches Studium braucht man viel Motivation.|Successful studies require a lot of motivation.
3248|3151|die|die Software|die Softwares|Die Software lief einwandfrei.|software|software|The software ran flawlessly.|noun|Dein Computer braucht eine neue Software.|Your computer needs new software.
3249|3152|verb|versammeln|versammeln, versammelt, versammelte, hat versammelt|Die Schüler versammeln sich in der Aula.|to assemble, gather|gather|The students gather in the auditorium.|verb|Die Kollegen versammeln sich für die Besprechung.|The colleagues are gathering for the meeting.
3250|3153|adj|wach||Ich bin schon seit sechs Uhr wach.|awake|awake|I’ve been awake since six o’clock.|adjective|Es ist schon nach Mitternacht, aber ich bin immer noch wach.|It’s already past midnight, but I’m still awake.
3251|3154|der|der Hass||Der Hass zerstört jede Freundschaft.|hatred|hatred|Hatred destroys every friendship.|noun|Kriege verursachen Hass und Gewalt.|Wars cause hatred and violence.
3252|3155|verb|strecken|strecken, streckt, streckte, hat gestreckt|Er streckt die Arme in die Luft.|to stretch|to stretch|He stretches his arms into the air.|verb|Das Baby streckt seine Arme in die Luft.|The baby is stretching its arms up in the air.
3253|3156|verb|telefonieren|telefonieren, telefoniert, telefonierte, hat telefoniert|Er telefoniert mit seiner Mutter.|to (make a telephone) call|to (make a telephone) call|He is making a telephone call with his mother.|verb|Er telefoniert jeden Abend mit seiner Mutter.|He calls his mother every evening.
3254|3157|verb|ertragen|ertragen, erträgt, ertrug, hat ertragen|Er kann die Hitze kaum ertragen.|to bear|to bear|He can hardly bear the heat.|verb|Sie kann den Schmerz nicht länger ertragen.|She can’t bear the pain any longer.
3255|3158|die|die Ferne|die Fernen|Die Ferne lockte ihn zu Abenteuern.|distance|distance|The distance lured him to adventures.|noun|Aus der Ferne sehen die Schiffe aus wie kleine Punkte.|From a distance, the ships look like small dots.
3256|3159|das|das Gelände|die Gelände|Das Gelände erfordert festes Schuhwerk.|ground, site|site|The site requires sturdy footwear.|noun|Auf diesem Gelände baut die Firma weitere Gebäude.|The company is building further buildings on this site.
3257|3160|das|das Grundstück|die Grundstücke|Das Grundstück wurde verkauft.|plot of land|plot of land|The plot of land was sold.|noun|Das Grundstück am See steht zum Verkauf.|The plot of land by the lake is for sale.
3258|3161|pron|wofür||Wofür ist dieses Gerät gedacht?|for what|for what|For what is this device intended?|pronoun|Wofür brauchst du zwei Handys?|What do you need two mobile phones for?
3259|3162|adv|jederzeit||Du kannst mich jederzeit anrufen.|anytime|anytime|You can call me anytime.|adverb|Du kannst mich jederzeit anrufen, wenn du traurig bist.|You can call me anytime you’re sad.
3260|3163|adj|neutral||Er blieb in der Diskussion neutral.|neutral|neutral|He remained neutral in the discussion.|adjective|Der Journalist versucht das Interview mit neutraler Haltung zu führen.|The journalist tries to conduct the interview with a neutral attitude.
3261|3164|adj|qualitativ||Qualitativer Service spart Ressourcen.|qualitative|qualitative|Qualitative service saves resources.|adjective|Seine Forschung basiert auf qualitativen Methoden.|His research is based on qualitative methods.
3262|3165|adj|feucht||Das Handtuch war noch leicht feucht.|damp|damp|The towel was still slightly damp.|adjective|Der Boden ist noch feucht vom Regen.|The ground is still damp from the rain.
3263|3166|der|der Großvater|die Großväter|Mein Großvater erzählt Geschichten.|grandfather|grandfather|My grandfather tells stories.|noun|Der Vater meiner Mutter ist mein Großvater.|My mother’s father is my grandfather.
3264|3167|die|die Lunge|die Lungen|Die Lunge arbeitet einwandfrei.|lung|lung|The lung works perfectly.|noun|Rauchen ist schlecht für die Lunge.|Smoking is bad for the lungs.
3265|3168|prep|mithilfe||Mithilfe des Teams schafften wir es.|with the aid of|with the aid of|We achieved it with the aid of the team.|preposition|Mithilfe des Übersetzers erklärt der ausländische Patient dem Arzt seine Probleme.|With the help of the translator, the foreign patient explains his problems to the doctor.
3266|3169|verb|umwandeln|umwandeln, wandelt um, wandelte um, hat umgewandelt|Der Prozess wandelt die Energie um.|to convert, change|to convert|The process converts the energy.|verb|Die Energie des Wassers wird in Strom umgewandelt.|The energy of the water is converted into electricity.
3267|3170|das|Baden-Württemberg||Baden-Württemberg liegt im Süden.|Baden-Württemberg|Baden-Württemberg|Baden-Württemberg is in the south.|noun|Stuttgart ist eine Stadt in Baden- Württemberg.|Stuttgart is a city in Baden- Württemberg.
3268|3171|das|das Mittelalter||Das Mittelalter fasziniert viele.|Middle Ages|Middle Ages|The Middle Ages fascinate many.|noun|Die Stadt wurde im neunten Jahrhundert, im Mittelalter, gegründet.|The city was founded in the ninth century, in the Middle Ages.
3269|3172|die|die Sehnsucht|die Sehnsüchte|Die Sehnsucht nach der Heimat war groß.|longing|longing|The longing for home was great.|noun|Nach fünf Jahren im Ausland hat er Sehnsucht nach seiner Heimat.|After five years abroad, he has a longing for his homeland.
3270|3173|verb|ablegen|ablegen, legt ab, legte ab, hat abgelegt|Er legt den Mantel ab und setzt sich.|to take off, put, file|to take off|He takes off his coat and sits down.|verb|Er legt die Bücher auf dem Tisch ab.|He puts the books on the table.
3271|3174|adj|furchtbar||Der furchtbare Lärm störte die Nachbarn.|terrible|terrible|The terrible noise disturbed the neighbors.|adjective|Für Menschen und Tiere ist der Sturm eine furchtbare Katastrophe.|For humans and animals, the storm is a terrible catastrophe.
3272|3175|die|die Gründung|die Gründungen|Die Gründung der Firma war 2000.|foundation, formation, establishment|establishment|The establishment of the company was in 2000.|noun|Für die Gründung eines Clubs braucht man mindestens sieben Mitglieder.|The formation of a club requires a minimum of seven members.
3273|3176|der|der Architekt|die Architekten|Der Architekt entwirft das Gebäude.|architect|architect|The architect designs the building.|noun|Der Architekt gestaltet das neue Theater.|The architect designs the new theater.
3274|3177|verb|differenzieren|differenzieren, differenziert, differenzierte, hat differenziert|Die Themen differenzieren sich.|to differentiate|to differentiate|The topics differentiate.|verb|Wir müssen zwischen verschiedenen Formen von Arbeitslosigkeit differenzieren.|We have to differentiate between different forms of unemployment.
3275|3178|verb|gewährleisten|gewährleisten, gewährleistet, gewährleistete, hat gewährleistet|Die Firma gewährleistet Qualität.|to guarantee|to guarantee|The company guarantees quality.|verb|Der Staat muss die Sicherheit seiner Bürger gewährleisten.|The state has to guarantee the security of its citizens.
3276|3179|das|das Regal|die Regale|Das Regal ist voll mit Büchern.|shelf|shelf|The shelf is full of books.|noun|Im Zimmer steht ein Regal mit Büchern.|There is a shelf with books in the room.
3277|3180|der|der Rucksack|die Rucksäcke|Er trägt einen schweren Rucksack.|rucksack, backpack|backpack|He carries a heavy backpack.|noun|In ihrem Rucksack trägt sie alles, was sie braucht, mit sich.|She carries everything she needs with her in her backpack.
3278|3181|adj|sensibel||Der sensible Junge weinte schnell.|sensitive|sensitive|The sensitive boy cried easily.|adjective|Er reagiert immer so sensibel, wenn man ihn kritisiert.|He’s always so sensitive when you criticize him.
3279|3182|die|die Vision|die Visionen|Ihre Vision wurde Wirklichkeit.|vision|vision|Her vision became reality.|noun|Er hat große Visionen für die Zukunft.|He has big visions for the future.
3280|3183|adj|vordere||Der vordere Sitz ist bequemer.|front|front|The front seat is more comfortable.|adjective|Auf der vordersten Seite befindet sich der Titel des Buches.|On the front page is the title of the book.
3281|3184|die|die Börse|die Börsen|Die Börse erlebte einen Aufschwung.|stock market|stock market|The stock market experienced an upswing.|noun|Die politische Entscheidung hat positive Auswirkungen auf die Börse.|The political decision has positive effects on the stock market.
